"task_id","script_id","question_no","question_type","max_mark","teacher_mark","teacher_mark_confidence","teacher_mark_source","question","source_text","extracted_text_raw","extracted_text","student_title","page_range","extraction_status","error_message","confidence","illegible_count","unclear_count","cut_count","struck_count","inserted_count","ambiguous_authorship_count","red_ink_suspected","needs_review","review_flags","word_count","char_count","source_word_count","length_ratio","exceeds_one_third","verbatim_overlap_pct","paragraph_break_count","letter_components_found","letter_components_missing_count","transcription_model_version","transcription_provider","transcription_prompt_version","prompt_hash","transcription_settings","extraction_timestamp"
"LETTER_011","SE_11_Q1_0011","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","28 June, 2026,
Donia, Dhaka. 1236

Dear Lamia,

How are you? I hope you are well. I am also well by the Grace of Almighty Allah. Now. I am going to describe the future plan after passing HSC Exam.

Our HSC Exam is coming soon. I am prepared so well for the HSC Exam. I have future plan after passing the HSC Exam. I take preparation for HSC Exam beside of this I am also taking preparation for Admission test. After the HSC Exam, I will go to my village. In my village, there are many illiterate people. They don't know how to live, a happy and healthy life. I want to educate them. for live a healthy and planned life, education is must. Education helps them to do their work very easily. Many farmers of my village are not educated. Because of this they don't know how to farming very well. Their childs also don't get education. Because of this they also do many works to live a happy life. If they educated well, they will do work. I want to see the shine of my village. So, I will go there and help people to get education. My village is so much beautiful. If you don't have any plan after the HSC Exam, you can join with me. You will also help me to educate the people of my village. I will be very happy if you join with me.

No more today. Give my salam to yours parents and love to youngers.
Yours ever
Sadia

From,
Sadia
Donia Dhaka, 1236

To,
Lamia
Mirpur, Dhaka

Stamp","28 June, 2026,
Donia, Dhaka. 1236

Dear Lamia,

How are you? I hope you are well. I am also well by the Grace of Almighty Allah. Now. I am going to describe the future plan after passing HSC Exam.

Our HSC Exam is coming soon. I am prepared so well for the HSC Exam. I have future plan after passing the HSC Exam. I take preparation for HSC Exam beside of this I am also taking preparation for Admission test. After the HSC Exam, I will go to my village. In my village, there are many illiterate people. They don't know how to live, a happy and healthy life. I want to educate them. for live a healthy and planned life, education is must. Education helps them to do their work very easily. Many farmers of my village are not educated. Because of this they don't know how to farming very well. Their childs also don't get education. Because of this they also do many works to live a happy life. If they educated well, they will do work. I want to see the shine of my village. So, I will go there and help people to get education. My village is so much beautiful. If you don't have any plan after the HSC Exam, you can join with me. You will also help me to educate the people of my village. I will be very happy if you join with me.

No more today. Give my salam to yours parents and love to youngers.
Yours ever
Sadia

From,
Sadia
Donia Dhaka, 1236

To,
Lamia
Mirpur, Dhaka

Stamp","","4-5","ok","","0.95","0","0","0","0","0","0","False","False","","264","1380","","","","","7","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:53:32.897506+00:00"
"THEME_011","SE_11_Q1_0011","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","","","","","not_attempted","question not found in transcript (verified absent)","","","","","","","","","","","0","0","","","","","","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:53:32.897506+00:00"
"SUMMARY_012","SE_11_Q1_0012","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope is the direction of our life. It show us the path, where should we go. Hope is the power that keeps us alive. Whitout hope we all are like the dead fish in the sea.","Hope is the direction of our life. It show us the path, where should we go. Hope is the power that keeps us alive. Whitout hope we all are like the dead fish in the sea.","","3","ok","","0.9","0","0","0","0","0","0","False","False","","36","169","69","0.5217","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"PARA_012","SE_11_Q1_0012","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Artificial Intelligence, is a robot or a machine having ability to think, work solve problem like a human. 'Artificial' meam means man-made. Intelligence means the mental ability of thinking, creating, problem solving etc. AI is excisting from so long but recently it is jelling more popular. Modern civilization requires moder solve of various problem which can be provided by the AI. Any kind of work of human can be done with AI. Nowadays AI is applicable in everyutware. AI mostly use in proffesional sectores. AI assistant are assisting the doctor while their work and making their duty easies. Harmful work are getting done by using AI so that man don't need to risk their life. Huge machines in factory use are used for many tea lengthy work. Most valuable side of using AI is that it helps us learning. Ayo Anyone can use AI through their phone now. We all have our personal assistant like google, siri, chatgpt etc. We can ask about anything to it. We can solve anykind of problem using these feachures. Our life is gelling more easies with the help of AI. We can learn our academic topic with visual and more interest by using AI. AI generated picture are used everywhiere now. long process of works like vedio edithing, graphics designg etc are now work of two minute. Some people see AI as a threat of taking people's job. Though human can be replaced by AI, it is generating more opportunities. If we learn using AI in a right way the progress level of our country will increase. knowldge is the power. AI can work as a source of knowledge. With the be help of AI. we can create a smart and intelligent nation. But, we shauld be aware of the misuse of it. AI is not only useful but aslo harmful.

People with the bad intention can be reached to their plan using it. So we should train up people. We should not use AI as a tool with bad intension.","Artificial Intelligence, is a robot or a machine having ability to think, work solve problem like a human. 'Artificial' meam means man-made. Intelligence means the mental ability of thinking, creating, problem solving etc. AI is excisting from so long but recently it is jelling more popular. Modern civilization requires moder solve of various problem which can be provided by the AI. Any kind of work of human can be done with AI. Nowadays AI is applicable in everyutware. AI mostly use in proffesional sectores. AI assistant are assisting the doctor while their work and making their duty easies. Harmful work are getting done by using AI so that man don't need to risk their life. Huge machines in factory use are used for many tea lengthy work. Most valuable side of using AI is that it helps us learning. Ayo Anyone can use AI through their phone now. We all have our personal assistant like google, siri, chatgpt etc. We can ask about anything to it. We can solve anykind of problem using these feachures. Our life is gelling more easies with the help of AI. We can learn our academic topic with visual and more interest by using AI. AI generated picture are used everywhiere now. long process of works like vedio edithing, graphics designg etc are now work of two minute. Some people see AI as a threat of taking people's job. Though human can be replaced by AI, it is generating more opportunities. If we learn using AI in a right way the progress level of our country will increase. knowldge is the power. AI can work as a source of knowledge. With the be help of AI. we can create a smart and intelligent nation. But, we shauld be aware of the misuse of it. AI is not only useful but aslo harmful.

People with the bad intention can be reached to their plan using it. So we should train up people. We should not use AI as a tool with bad intension.","Artificial Intelligence (AI)","13-16","ok","","0.9","0","0","0","0","0","0","False","False","","338","1859","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"CHART_012","SE_11_Q1_0012","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","This graph effective illustrate the progression of data hightlith highlighting the variation. The portrayas offers a clear peruspective on how the variable evolves over the given data. Different part of the pie-chart stands for the percentage of USA electricity. The highes amount of electricity generatet by caal and the percentage is 46%. Natural gass's percentage is 22 24% percent which is 2nd highest. About 12% electricity is generated by using oil. 2%. neucklear is used for it. Hydro electric power is used about 16%.

Summerising the graph chart it is seen that the large contribute in electricity came from using coal. The smallest contribution comes from Nuclear in 1980.","This graph effective illustrate the progression of data hightlith highlighting the variation. The portrayas offers a clear peruspective on how the variable evolves over the given data. Different part of the pie-chart stands for the percentage of USA electricity. The highes amount of electricity generatet by caal and the percentage is 46%. Natural gass's percentage is 22 24% percent which is 2nd highest. About 12% electricity is generated by using oil. 2%. neucklear is used for it. Hydro electric power is used about 16%.

Summerising the graph chart it is seen that the large contribute in electricity came from using coal. The smallest contribution comes from Nuclear in 1980.","","11-12","ok","","0.9","0","0","0","0","0","0","False","False","","103","682","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"STORY_012","SE_11_Q1_0012","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Once a lion was sleeping in a forest. Suddenly a mouse came there. It was in fact plying on a race quite happily and didn't notice the sleeping lion. While running the mouse jumped into the of lion. The lion woke up and got very angry over the mouse. The mouse apologize for it's did and told him if he forgive the mouse it will be his friend and help in we when he needs. The lion didn't take the mouse seriously laugh at it and said, "" You a little mouse ea think that yo I will ever need your help?""

The mouse stayed silent. The lion smiled and leave the mouse for this time.

One day the lion was walking in the jungle and suddenly he got traped by a net of a hunter. The mouse saw behind the the tree. The mouse came and helped the lion by cutting the net by it's sharp teeth. The lion was pleasure. Moral of the story is — we should not judge anyone by their outlook.","Once a lion was sleeping in a forest. Suddenly a mouse came there. It was in fact plying on a race quite happily and didn't notice the sleeping lion. While running the mouse jumped into the of lion. The lion woke up and got very angry over the mouse. The mouse apologize for it's did and told him if he forgive the mouse it will be his friend and help in we when he needs. The lion didn't take the mouse seriously laugh at it and said, "" You a little mouse ea think that yo I will ever need your help?""

The mouse stayed silent. The lion smiled and leave the mouse for this time.

One day the lion was walking in the jungle and suddenly he got traped by a net of a hunter. The mouse saw behind the the tree. The mouse came and helped the lion by cutting the net by it's sharp teeth. The lion was pleasure. Moral of the story is — we should not judge anyone by their outlook.","","8-10","ok","","0.9","0","0","0","0","0","0","False","False","","174","874","","","","","2","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"LETTER_012","SE_11_Q1_0012","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","27/06/26
Tatibazer, Dhaka
Dear, Arnob

I hope you are well. I am also fine. I got your letter yesterday. In your letter you have wanted to know about my future planning after HSC. Now I am wrutting about it. After HSC I am willing to move abroad for educational purpose. I want to go there for higher study. So beside the academic syllebus, I am taking a litle preparation for this. Perhaps I am also thing about starding a small - bussiness with the help of my older brother. You know the current situation of the job market of our country. We all should generate new opportunities. That's all I am planning about.

No more today.
Let me know about yours too.

youres ever
Sneha.

From
Sneha
91No Tatibazer
Dhaka

To
Arnob
Murael nagan,
Cumilla.","27/06/26
Tatibazer, Dhaka
Dear, Arnob

I hope you are well. I am also fine. I got your letter yesterday. In your letter you have wanted to know about my future planning after HSC. Now I am wrutting about it. After HSC I am willing to move abroad for educational purpose. I want to go there for higher study. So beside the academic syllebus, I am taking a litle preparation for this. Perhaps I am also thing about starding a small - bussiness with the help of my older brother. You know the current situation of the job market of our country. We all should generate new opportunities. That's all I am planning about.

No more today.
Let me know about yours too.

youres ever
Sneha.

From
Sneha
91No Tatibazer
Dhaka

To
Arnob
Murael nagan,
Cumilla.","","6-7","ok","","0.9","0","0","0","0","0","0","False","False","","133","746","","","","","5","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"THEME_012","SE_11_Q1_0012","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","The main theme of the passage is everyone can see dreams. But the people who work for it can make it come true. The dream we see while sleeping is can be sweet enough to memorize, but the dream we see with our open eyes is the purpose of our life. Both are called dream. But each of them bear different value.","The main theme of the passage is everyone can see dreams. But the people who work for it can make it come true. The dream we see while sleeping is can be sweet enough to memorize, but the dream we see with our open eyes is the purpose of our life. Both are called dream. But each of them bear different value.","","10","ok","","0.9","0","0","0","0","0","0","False","False","","62","309","50","1.24","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:54:31.842018+00:00"
"SUMMARY_013","SE_11_Q1_0013","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope is very important for human being. Hopeless people don't have any identity . They don't work for their family or country. They are a burden for a society. Those people who have hope . they can work for make their hope in real. Those people needed for every family and country. They are useful .","Hope is very important for human being. Hopeless people don't have any identity . They don't work for their family or country. They are a burden for a society. Those people who have hope . they can work for make their hope in real. Those people needed for every family and country. They are useful .","","5","ok","","1.0","0","0","0","0","0","0","False","False","","53","299","69","0.7681","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"PARA_013","SE_11_Q1_0013","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Artificial intelligence is the short form of AI. AI is the a meachinge which is buit up by using human intelligence . That's mean AI is the outcome of human intelligence. This world is becoming AI dependent. We can't think any thing without using a AI. AI is very important for present world. By Beveloping a country , we must use AI. Human being can many dangerous work by using AI. We can find any question's answer with a few second by using AI. Even we can do many dangerous work by using AI. In education systam, AI is very important . Student get many benefits by using AI. They can find any problems solution with a few second. They can take help by make their assingment. They can increse their general knowledge. by using AI. We can see that AI is very important for student. Not only student but also many scientist use AI by solving difficult case. Even doctors do difficult opperation by using AI. Teachers also use AI by giving better education to the student. We can say, AI makes our life easy er. We can do many thing by using AI. But there are some bad sides in using AI. If students always use AI, they are become over dependes on AI. They can't solve any problems without AI even they can't do their assignment by thein ownself. AI can't replace the place of teacher. A teacher can teach is Their are large difference between a human teacher and AI teacher. we can find emotion when there is a human teacher but we can't find any emotion in AI teacher. So, we can say human teachers are very important than AI teacher and students are also can learn better in human teacher not AI teacher. By using AI in huge amount, we will become phone addicted . Some time AI gives us wrong information which is so much harmful for doctors scientist. Besides, there are many people who use AI by wrong ways. Those people want to try distroy this world by AI. AI is very import for present world and for human. Human can get benifits by using AI in right way but if they use AI in wrong way, AI become harmful. So, Every one much careful about using AI.","Artificial intelligence is the short form of AI. AI is the a meachinge which is buit up by using human intelligence . That's mean AI is the outcome of human intelligence. This world is becoming AI dependent. We can't think any thing without using a AI. AI is very important for present world. By Beveloping a country , we must use AI. Human being can many dangerous work by using AI. We can find any question's answer with a few second by using AI. Even we can do many dangerous work by using AI. In education systam, AI is very important . Student get many benefits by using AI. They can find any problems solution with a few second. They can take help by make their assingment. They can increse their general knowledge. by using AI. We can see that AI is very important for student. Not only student but also many scientist use AI by solving difficult case. Even doctors do difficult opperation by using AI. Teachers also use AI by giving better education to the student. We can say, AI makes our life easy er. We can do many thing by using AI. But there are some bad sides in using AI. If students always use AI, they are become over dependes on AI. They can't solve any problems without AI even they can't do their assignment by thein ownself. AI can't replace the place of teacher. A teacher can teach is Their are large difference between a human teacher and AI teacher. we can find emotion when there is a human teacher but we can't find any emotion in AI teacher. So, we can say human teachers are very important than AI teacher and students are also can learn better in human teacher not AI teacher. By using AI in huge amount, we will become phone addicted . Some time AI gives us wrong information which is so much harmful for doctors scientist. Besides, there are many people who use AI by wrong ways. Those people want to try distroy this world by AI. AI is very import for present world and for human. Human can get benifits by using AI in right way but if they use AI in wrong way, AI become harmful. So, Every one much careful about using AI.","Artificial Intelligence","9-12","ok","","0.9","0","0","0","0","0","0","False","False","","382","2058","","","","","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"CHART_013","SE_11_Q1_0013","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","The chart shows that the sources of the USA electricity in 1980. In 1980, coal was largely used in USA electricity . The perc It was used 46% and it is the hieghost amount. Natural gas nits also used largely in USA electricity. It was used 24%. Hydrotelectric power used 16%, oil used 12%. Nuclearz used 2%.

There we can see that coal are was use largely than natural gas. we know if we bearn coal it reduce carbon dy oxide whitch is harmful for atmosphere and it is cause of acid rain. which is so harmful for human, animals. Natural gas using is quite healthy but rather using of coal. 24%. Natural gas are was good for atmos phan e. Hydro-electric is the renewable energy source. That's why it's good for human being and it's not harmful for human animal. It will never finish so this is so good source of electricity. Nucleon is not renewable energy source it is unrenewable energy source. So, it's not good for nature.","The chart shows that the sources of the USA electricity in 1980. In 1980, coal was largely used in USA electricity . The perc It was used 46% and it is the hieghost amount. Natural gas nits also used largely in USA electricity. It was used 24%. Hydrotelectric power used 16%, oil used 12%. Nuclearz used 2%.

There we can see that coal are was use largely than natural gas. we know if we bearn coal it reduce carbon dy oxide whitch is harmful for atmosphere and it is cause of acid rain. which is so harmful for human, animals. Natural gas using is quite healthy but rather using of coal. 24%. Natural gas are was good for atmos phan e. Hydro-electric is the renewable energy source. That's why it's good for human being and it's not harmful for human animal. It will never finish so this is so good source of electricity. Nucleon is not renewable energy source it is unrenewable energy source. So, it's not good for nature.","","13-14","ok","","0.9","0","0","0","0","0","0","False","False","","162","924","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"STORY_013","SE_11_Q1_0013","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happity and didn't notice the sleeping lion. While running, the mouse get into the sleeping lion nose. As a result, the lion ~~awake~~ woke up and chased the mouse. The lion was successful to catch the mouse. The mouse started to ~~give~~ forgive but the lion was unkind he wanted to eat the mouse. But at the thim time, the mouse said, if the lion forgave him, one day, the mouse will help the lion.

The lion was started to laughing because the mouse was so small how he could help, the lion. But the mouse promised the lion to help him in his danger. the lion agree with the mouse and forgave the mouse. One day, the lion was walking in the jangle Suddenly he was confined a se net. He tried his best to free from himself from the net but he couldnot do. In that moment ; a the mouse was coming to help the lion. He came and eat the met and free the lion. The lion was very greatful to the mouse. The lion thanked the mouse to help him.","Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happity and didn't notice the sleeping lion. While running, the mouse get into the sleeping lion nose. As a result, the lion  woke up and chased the mouse. The lion was successful to catch the mouse. The mouse started to  forgive but the lion was unkind he wanted to eat the mouse. But at the thim time, the mouse said, if the lion forgave him, one day, the mouse will help the lion.

The lion was started to laughing because the mouse was so small how he could help, the lion. But the mouse promised the lion to help him in his danger. the lion agree with the mouse and forgave the mouse. One day, the lion was walking in the jangle Suddenly he was confined a se net. He tried his best to free from himself from the net but he couldnot do. In that moment ; a the mouse was coming to help the lion. He came and eat the met and free the lion. The lion was very greatful to the mouse. The lion thanked the mouse to help him.","A lion and a mouse","15-16","ok","","0.8","0","0","0","2","0","0","False","False","","204","1030","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"LETTER_013","SE_11_Q1_0013","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","To : sawda25671@gmail.com.
Subject : Describing the future plan after HSC Exam.

Dear Sawda,

I hope you are will by the grace of Almighty Allah. I am also well. You send me a email and wanted to know aboud my future plan after passing HSC Exam. Now, I am telling you about that.

You know, I alway wanted to be a great doctor. I want to give free treatment to the poore people. To fulfil my dream, it is must to get a good result in Hsc Exam. My Hse Exam preparation ic good. I think, I will get good result.

After passing Hsc Exam, I will not waste my time anymore. I will admitted in Admission couching center to get a good preparation for madical exam. In this, admission period, I will increase my general knowledg and English language and grammare skill because both are important for madical exam. I will give my best to take a good preparation for madical exam.

No more today. Pray for me. Stay happy and healthy and give my salam to your parents.

Yours friend

Aparna","To : sawda25671@gmail.com.
Subject : Describing the future plan after HSC Exam.

Dear Sawda,

I hope you are will by the grace of Almighty Allah. I am also well. You send me a email and wanted to know aboud my future plan after passing HSC Exam. Now, I am telling you about that.

You know, I alway wanted to be a great doctor. I want to give free treatment to the poore people. To fulfil my dream, it is must to get a good result in Hsc Exam. My Hse Exam preparation ic good. I think, I will get good result.

After passing Hsc Exam, I will not waste my time anymore. I will admitted in Admission couching center to get a good preparation for madical exam. In this, admission period, I will increase my general knowledg and English language and grammare skill because both are important for madical exam. I will give my best to take a good preparation for madical exam.

No more today. Pray for me. Stay happy and healthy and give my salam to your parents.

Yours friend

Aparna","","18-19","ok","","1.0","0","0","0","0","0","0","False","False","","183","979","","","","","7","address;salutation;body;close;signature","1","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"THEME_013","SE_11_Q1_0013","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","Every people have dream. But every dream and every dreamers are not equal. Their are some dreamers who see dreams in night, don't want to make their dreams in reality. But real dreamers are very ~~dean~~ dangerous people. They can do any thing to make there dreams true.","Every people have dream. But every dream and every dreamers are not equal. Their are some dreamers who see dreams in night, don't want to make their dreams in reality. But real dreamers are very  dangerous people. They can do any thing to make there dreams true.","","17","ok","","1.0","0","0","0","1","0","0","False","False","","47","262","50","0.94","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:55:02.123763+00:00"
"SUMMARY_014","SE_11_Q1_0014","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Summery: The text is about the necessity of hope. Hope is a power which gives people strength from spritual. Without hope lite is Nothing. Hopeless life is considered a bird without feather.","Summery: The text is about the necessity of hope. Hope is a power which gives people strength from spritual. Without hope lite is Nothing. Hopeless life is considered a bird without feather.","Summery","13","ok","","1.0","0","0","0","0","0","0","False","False","","32","190","69","0.4638","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:56:49.791478+00:00"
"PARA_014","SE_11_Q1_0014","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Artificial Intelligence

Artificial intelligence (AI) is a kind of artificial brain. Human makes it for helping them different sector of their daily life. Artifical intelligence works like a computer. It can thinking solving problem and so on. Nowadays AI is turn into chatgpt, Gemini etc. It can be mobiled anywhere. students also are benetifed by AI. Teachers use them for many purpose. Above all, AI makes our workload light and makes our thi time long. On the other hand, there are some disadvantage too. Sometimes, we can see that students are depends on it more than they need. It also hampers our creativity power. The prediction goes that AI is harmful for a human existance. so, we should use it in limit and we should not abuse of AI.","Artificial Intelligence

Artificial intelligence (AI) is a kind of artificial brain. Human makes it for helping them different sector of their daily life. Artifical intelligence works like a computer. It can thinking solving problem and so on. Nowadays AI is turn into chatgpt, Gemini etc. It can be mobiled anywhere. students also are benetifed by AI. Teachers use them for many purpose. Above all, AI makes our workload light and makes our thi time long. On the other hand, there are some disadvantage too. Sometimes, we can see that students are depends on it more than they need. It also hampers our creativity power. The prediction goes that AI is harmful for a human existance. so, we should use it in limit and we should not abuse of AI.","Artificial Intelligence","1-2","ok","","0.9","0","0","0","0","0","0","False","False","","129","744","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T22:56:49.791478+00:00"
