id,subject,marks_col,question_source,question_text,red_score,red_score_raw,full_marks_on_page,status,gold_score,token_score,matched,full_marks,full_marks_source,full_marks_reliable,gold_usable,score_rubric,transcription_rubric,confidence_rubric,reasoning_rubric,score_solution,transcription_solution,confidence_solution,reasoning_solution
492951634920,Bangla,,BN_UNICODE,"নিচের উপসগ গুে লা দিয়ে দ ুÕটি করে শã গঠন কর: নি , প্র , আম, অনু, স",,,,NO_REDMARK,,,,3.25,rubric,True,False,0.0,,1.0,Words formed for prefix নি: 0/0.5 No words were formed for this prefix. | Words formed for prefix প্র: 0/0.5 No words were formed for this prefix. | Words formed for prefix আম: 0/0.5 No words were formed for this prefix. | Words formed for prefix অনু: 0/0.5 No words were formed for this prefix. | Words formed for prefix স: 0/0.5 No words were formed for this prefix.,0.0,,1.0,Words for prefix 'নি': 0/0.65 No words provided for the prefix 'নি'. | Words for prefix 'প্র': 0/0.65 No words provided for the prefix 'প্র'. | Words for prefix 'আম': 0/0.65 No words provided for the prefix 'আম'. | Words for prefix 'অনু': 0/0.65 No words provided for the prefix 'অনু'. | Words for prefix 'স': 0/0.65 No words provided for the prefix 'স'.
267410433906,Bangla,,BN_UNICODE,"নিচের শã গুে লার সঠিক উচ্চারণ ে লখ : আবৃত্তি , নক্ষত্র , চর্যাপ দ, প্রÁা , অধ্যক্ষ",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,Correct pronunciation of 'আবৃত্তি': 0/0.5 No answer provided by the student. | Correct pronunciation of 'নক্ষত্র': 0/0.5 No answer provided by the student. | Correct pronunciation of 'চর্যাপদ': 0/0.5 No answer provided by the student. | Correct pronunciation of 'প্রজ্ঞা': 0/0.5 No answer provided by the student. | Correct pronunciation of 'অধ্যক্ষ': 0/0.5 No answer provided by the student.,0.0,,1.0,আবৃত্তি pronunciation: 0/0.5 No answer provided by the student. | নক্ষত্র pronunciation: 0/0.5 No answer provided by the student. | চর্যাপদ pronunciation: 0/0.5 No answer provided by the student. | প্রজ্ঞা pronunciation: 0/0.5 No answer provided by the student. | অধ্যক্ষ pronunciation: 0/0.5 No answer provided by the student.
621290130824,Bangla,,BN_UNICODE,"উদাহরণসহ সংÁা দ াও : সন্ধি , অপিনিহিতি , বচন ।",2.0,২,,NO_MARKSCOL,2.0,,,5.5,rubric,True,True,0.0,,1.0,Definition of Sandhi with example: 0/1 No answer provided. | Definition of Opinihiti with example: 0/1 No answer provided. | Definition of Bachan with example: 0/0.5 No answer provided.,0.0,,1.0,সন্ধি (Sandhi) definition and example: 0/1.5 No answer provided by the student. | অপিনিহিতি (Aponihiti) definition and example: 0/2 No answer provided by the student. | বচন (Bochon) definition and example: 0/2 No answer provided by the student.
919273509886,Bangla,,BN_UNICODE,অর্থ গতভাবে বাংলা ভাষার শãসমূহকে কয় ভাগে ভাগ করা যায় ? সংÁাসহ উদাহরণ ে লখ ।,,,,NO_REDMARK,,,,5.0,rubric,True,False,0.0,,1.0,তিন ভাগে ভাগ করা যায় লেখার জন্য: 0.0/0.5 The student did not write anything. | তিনটি সংজ্ঞা লেখার জন্য: 0.0/3.0 The student did not write any definitions. | তিন প্রকারের উদাহরণ লেখার জন্য: 0.0/1.5 The student did not provide any examples.,0.0,,1.0,Identifies the correct number of word types based on meaning: 0.0/1.0 The student did not provide any answer. | Provides a correct definition for যৌগিক শব্দ (compound words): 0.0/1.0 The student did not provide any answer. | Provides correct examples for যৌগিক শব্দ: 0.0/0.5 The student did not provide any answer. | Provides a correct definition for রূঢ় বা রূঢ়ি শব্দ (root/idiomatic words): 0.0/1.0 The student did not provide any answer. | Provides correct examples for রূঢ় বা রূঢ়ি শব্দ: 0.0/0.5 The student did not provide any answer. | Provides a correct definition for যোগরূঢ় শব্দ (yogarurha words): 0.0/0.5 The student did not provide any answer. | Provides correct examples for যোগরূঢ় শব্দ: 0.0/0.5 The student did not provide any answer.
695530849669,Bangla,,BN_UNICODE,"নিচের শã গুলোর প্রমিত বানানরূপ লেখ: শিরোচ্েছদ, শান্তনা, পিপিলীকা, কথপোকথন, মরিচিকা",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,১,1.0,শিরোচ্েছদ: 0/0.5 No answer provided by the student. | শান্তনা: 0/0.5 No answer provided by the student. | পিপিলীকা: 0/0.5 No answer provided by the student. | কথপোকথন: 0/0.5 No answer provided by the student. | মরিচিকা: 0/0.5 No answer provided by the student.,0.0,,1.0,শিরোচ্েছদ (শিরñেদ): 0/0.5 No answer provided by the student. | শান্তনা (সান্তaনা): 0/0.5 No answer provided by the student. | পিপিলীকা (পিপীলিকা): 0/0.5 No answer provided by the student. | কথপোকথন (কথোপকথন): 0/0.5 No answer provided by the student. | মরিচিকা (মরীচিকা): 0/0.5 No answer provided by the student.
409687897136,Bangla,,BN_UNICODE,"সারমর্ম লেখ: অ™্ভুত অ্াধার এক এসেছে এ পৃথিবীতে আজ, যারা অন্ধ সবচেয়ে বেশি আজ চোখে দ্যাখে তারা; যাদের হৃদয়ে কোনো প্রেম নেই- প্রীতি নেই- করুণার আলোড়ন নেই পৃথিবী অচল আজ তাদের সুপরামর্শ ছাড়া। যাদের গভীর আস্থা আছে আজো মানুষের প্রতি এখনো যাদের কাছে স্বাভাবিক মনে হয় মহৎ সত্য বা রীতি, কিংবা শিল্প অথবা সাধনা শকুন ও শেয়ালের খাদ্য আজ তাদের হৃদয়।",2.0,২,,NO_MARKSCOL,2.0,,,2.5,rubric,True,True,0.0,,1.0,"অযোগ্য, অর্বাচীন আর অত্যাচারীরাই পৃথিবী পরিচালনা করছে দোর্দণ্ড প্রতাপে - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর।: 0.0/1.0 The student did not write anything for this part of the summary. | অথচ আজ যারা মানবীয় গুণে গুণান্বিত, শিল্প-সাহিত্যের সাধনা করে, তাদের কোনো মর্যাদা নেই - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর।: 0.0/1.0 The student did not write anything for this part of the summary. | তাদের সমস্ত চিন্তা-চেতনাকে আজ চরম অবÁা করা হচ্েছ - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর।: 0.0/0.5 The student did not write anything for this part of the summary.",0.0,,1.0,Content/Response to Question: 0/2.5 The student did not provide any answer to the question. The answer space is blank.
868526713453,Bangla,,BN_UNICODE,ভাব-সম্প্রসারণ কর: স্বদেশের উপকারে নাই যার মন কে বলে মানুষ তারে? পশু সেই জন।,,,,NO_REDMARK,,,,6.5,rubric,True,False,0.0,,1.0,"দেশপ্রেমহীন ব্যক্তিকে মানুষ বলা যায় না, তারা পশুর চেয়েও নিক…ষ্ট: 0/0.5 No content provided by the student. | মানবজীবনে-শ্রেষ্ঠতম কর্তব্য এই দেশপ্রেম। যে যে দেশে জন্মগ্রহণ করে, সে সেই দেশকে মায়ের মতো ভালোবাসে, আর এই ভালোবাসা প্রকাশ পায় মাত…ভূমির কল্যাণ কামনায়: 0/1 No content provided by the student. | নিজের জন্মভূমিকে যারা ভালোবাসে না, তারা নরাধম, তাদের তুলনা চলে কেবল পশুর সঙ্গে। দেশপ্রেম বজর্িত এসব মানুষ নামধারী ব্যক্তি পশুর সমতুল্যই বটে: 0/1 No content provided by the student. | জন্মভূমি তার উন্নতি ও কল্যাণের জন্য মানুষ সর্বদা কাজ করে যাবে- এটিই স্বাভাবিক: 0/0.5 No content provided by the student. | দেশপ্রেমিক মানুষের প্রধান কাজ নিজের কল্যাণের পাশাপাশি দেশ ও জাতির কল্যাণে নিজেকে নিয়োজিত রাখা। ত্ারা দেশ ও জাতির মঙ্গলের জন্য নিজের জীবন উৎসর্গ করতেও প্রস্তুত থাকেন: 0/1 No content provided by the student. | দেশপ্রেমিক ব্যক্তিরা মহান। স্বদেশপ্রেমের বশবতর্ী হয়ে দেশ ও জাতির কল্যাণের জন্য নিজের স্বার্থকে জলাÄলি দিতে তারা কখনো পিছপা হন না: 0/1 No content provided by the student. | Overall completeness and adherence to question requirements: 0/1.5 No content provided by the student.",0.0,,1.0,"Content and understanding of the proverb: 0/2.5 The answer sheet is blank, so no content was provided. | Structure and organization of the expansion: 0/1.5 The answer sheet is blank, so no structure or organization could be assessed. | Language quality (grammar, spelling, vocabulary): 0/1.5 The answer sheet is blank, so no language quality could be assessed. | Elaboration and originality: 0/1 The answer sheet is blank, so no elaboration or originality was present."
677699408713,Bangla,2/2,BN_UNICODE,তরুণাি স্থ র সংÁা লিখ । তরুণাি স্থ র প্রকারভে দ উদাহরণসহ লিখ ।,2.0,02,,NO_MARKSCOL,2.0,,,2.5,rubric,True,True,1.75,১১। পেরিকন্ড্রিয়াম আবৃত অধিক চাপ-টানসহতা সম্পন্ন। যোজক টিস্যুই তরুণাস্থি। প্রকারভেদ: ① ক্যালসিফাইড : ফিশারের মস্তক ④ পীততরময় : টকশল্পে পিনা দিতে অনুমম: ইন্টারভার্টিব্রাল ডিক হায়ানিন : টাকিয়া,0.85,"তরুণাস্থির সংজ্ঞা: 0.25/0.5 Student provided a partial definition mentioning perichondrium and pressure resistance, but missed key characteristics like avascular, flexible, strong, and elastic. | ক্যালসিফাইড (Calcified) - নাম: 0.25/0.25 Correctly identified the type name. | পীততন্তুময় (Elastic/Yellow fibrous) - নাম: 0.25/0.25 Student wrote 'পীততরময়' which is a minor deviation from 'পীততন্তুময়' but recognizable. | শ্বেত তন্তুময় (White fibrous) - নাম: 0.0/0.25 Student wrote 'দিতে অনুমম' which is completely incorrect and unrecognizable as 'শ্বেত তন্তুময়'. | স্বচ্ছ বা হায়ালিন (Hyaline) - নাম: 0.25/0.25 Student wrote 'হায়ানিন' which is an acceptable alternative spelling/pronunciation for 'হায়ালিন'. | ক্যালসিফাইড (Calcified) - উদাহরণ: 0.0/0.25 Student provided 'ফিশারের মস্তক' (fish head) which is an incorrect example. Model answer specifies 'হিউমেরাস ও ফিমারের মস্তকে'. | পীততন্তুময় (Elastic/Yellow fibrous) - উদাহরণ: 0.25/0.25 Student provided 'পিনা' (pinna) which is a correct example for elastic cartilage. | শ্বেত তন্তুময় (White fibrous) - উদাহরণ: 0.25/0.25 Student provided 'ইন্টারভার্টিব্রাল ডিক' (intervertebral disc) which is a correct example for white fibrous cartilage. | স্বচ্ছ বা হায়ালিন (Hyaline) - উদাহরণ: 0.25/0.25 Student provided 'টাকিয়া' (trachea) which is a correct example for hyaline cartilage.",2.1,১১। পেরিকন্ড্রিয়াম আবৃত অধিক চাপ-টানসহতা সম্পন্ন। স্থিতিস্থাপক নমনীয় যোজক টিস্যুই তরুণাস্থি। প্রকারভেদ: ① ক্যালসিফাইড : ফিশারের মস্তক ② পীততন্তুময় : পিনার পিন ③ শ্বেত তন্তুময় : ইন্টারভার্টিব্রাল ডিক ④ হায়ালিন : ট্রাকিয়া,0.95,"Definition of Cartilage: 0.75/1.0 The student provides a good definition, mentioning perichondrium, pressure/tension tolerance, elasticity, flexibility, and connective tissue. It is comprehensive but misses 'blood vessel-less' from the model answer. | Identification of Calcified Cartilage type: 0.2/0.2 Correctly identified 'ক্যালসিফাইড' (Calcified) cartilage. | Example for Calcified Cartilage: 0.0/0.175 The example 'ফিশারের মস্তক' (Head of fish) is not a standard or appropriate example for calcified cartilage in the context of human/mammalian biology, which is typically implied in such questions. The model answer provides examples like the head of the humerus and femur. | Identification of Elastic Cartilage type: 0.2/0.2 Correctly identified 'পীততন্তুময়' (Elastic) cartilage. | Example for Elastic Cartilage: 0.175/0.175 The example 'পিনার পিন' (interpreted as Pinna) is correct for elastic cartilage. | Identification of Fibrous Cartilage type: 0.2/0.2 Correctly identified 'শ্বেত তন্তুময়' (Fibrous) cartilage. | Example for Fibrous Cartilage: 0.175/0.175 The example 'ইন্টারভার্টিব্রাল ডিক' (Intervertebral disc) is correct for fibrous cartilage. | Identification of Hyaline Cartilage type: 0.2/0.2 Correctly identified 'হায়ালিন' (Hyaline) cartilage. | Example for Hyaline Cartilage: 0.175/0.175 The example 'ট্রাকিয়া' (Trachea) is correct for hyaline cartilage."
108968420186,Bangla,,BN_UNICODE,"সারমর্ম লেখ: বহুদিন ধরে বহু ক্রোশ দূরে বহু ব্যয় করি বহু দেশ ঘুরে দেখিতে গিয়াছি পর্বতমালা, দেখিতে গিয়াছি সিন্ধু। দেখা হয় নাই চক্ষু মেলিয়া ঘর হতে শুধু দুই পা ফেলিয়া একটি ধানের শিষের উপরে একটি শিশির বিন্দু।",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,প্রচুর অর্থ ও সময় খরচ করে এবং যথেষ্ট কষ্ট করে মানুষ দূরদূরান্েতর সেৌন্দর্য উপভোগ করতে ছুটে যায় - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0/1.5 No answer provided by the student. | কিন্তু ঘরের কাছের অনুপম সেৌন্দর্যটুকু লক্ষ না করলে সেৌন্দর্য উপভোগের বিষয়টি কখনোই পূর্ণতা পায় না - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0/1 No answer provided by the student.,0.0,,1.0,Content/Relevance: 0.0/2.0 No answer provided by the student. | Language/Grammar/Style: 0.0/0.5 No answer provided by the student.
691252917980,Bangla,,BN_UNICODE,বাক ্য বলতে কী ে বাঝ ? একটি সার্থক বাক ্য গঠনে কী কী ৈ বশিষ্ট ্য থ াকা আবশ্যক ? উদাহরণসহ আলোচনা কর।,,২,,NO_REDMARK,,,,8.0,rubric,True,False,0.0,,1.0,বাক্য কাকে বলে লেখার জন্য: 0.0/1.0 The student did not write a definition for 'বাক্য'. | সার্থক বাক্য গঠনের ৩ টি গুণ/বৈশিষ্ট্যের নাম লেখার জন্য: 0.0/1.0 The student did not list the three characteristics of a meaningful sentence. | ১ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/1.0 The student did not provide any characteristic with its definition and example. | ২ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/2.0 The student did not provide two characteristics with their definitions and examples. | ৩ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/3.0 The student did not provide three characteristics with their definitions and examples.,0.0,,1.0,"Definition of a sentence: 0/2 No answer provided. | Characteristics of a meaningful sentence (Akanksha, Asatti, Jogyota): 0/4 No answer provided. | Examples for each characteristic: 0/2 No answer provided."
659235365915,Bangla,,BN_UNICODE,"নিচের শã গুে লার বিপরীতা র্থক শã ে লখ : অশন , গৃহী , ভূত , ে সৌম ্য, বিনীত",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,অশন antonym: 0.0/0.5 No answer provided. | গৃহী antonym: 0.0/0.5 No answer provided. | ভূত antonym: 0.0/0.5 No answer provided. | সৌম্য antonym: 0.0/0.5 No answer provided. | বিনীত antonym: 0.0/0.5 No answer provided.,0.0,,1.0,অশন (Ashan): 0/0.5 No answer provided. | গৃহী (Grihi): 0/0.5 No answer provided. | ভূত (Bhoot): 0/0.5 No answer provided. | সৌম্য (Soumya): 0/0.5 No answer provided. | বিনীত (Binit): 0/0.5 No answer provided.
418842030335,Bangla,,BN_UNICODE,"সারাংশ ে লখ : আজকের দ ুনিয়াটা আðর্যভাবে অথর্ে র বা বিত্তের উপর নির্ভরশীল । লাভ ও ে লাভের দ ুনর্িবার গতি কেবল আগে যাবার ে নশায় লক্ষ্য হীন প্রচণ্ড ে বগে শুধুই আত্মবিনাশের পথে এগিয়ে চলেছে ; মানুষ যি দ এই মূঢ়তাকে জয় না করতে পারে , তবে মনুষ্যত a কথাটাই হয়তো ে লাপ ে পয়ে যাবে । মানুষের জীবন আজ এমন এক পর্যায়ে এসে ে পৌ্ছেছে , ে যখান থেকে আর হয়তো নামবার উপায় ে নই ; এবার উঠবার সি্ড়িটা না খু্জলেই নয় ।",2.0,২,,NO_MARKSCOL,2.0,,,4.0,rubric,True,True,0.0,,1.0,মানুষ অর্থ আর বিত্তের ে পছনে প্রচণ্ড ে নশায় ছুটছে আর ছুটছে ; ঠিকমতো ে বাঝাতে পারলে: 0.0/1.0 No answer provided by the student. | ফলে মানুষের মনুষ্যত a আজ সর্বনাশের দ্বারপ্রান্েত উপনীত ; ঠিকমতো ে বাঝাতে পারলে: 0.0/0.5 No answer provided by the student. | বর্তমান সভ্যতার জন্য এ এক ভয়াবহ অশনি-সংকেত । এ থেকে মুক্তির পথ ে খ্াজা জরুরি হয়ে পড়েছে ; ঠিকমতো ে বাঝাতে পারলে: 0.0/1.0 No answer provided by the student. | Overall summary quality and conciseness (remaining marks): 0.0/1.5 No answer provided by the student.,0.0,,1.0,"Content and Accuracy: 0.0/2.0 The student provided no answer, so there is no content to evaluate for accuracy or relevance to the original passage. | Conciseness and Structure: 0.0/1.0 No answer was provided, thus no structure or conciseness could be assessed. | Language and Grammar: 0.0/1.0 As no text was submitted, there is no language or grammar to evaluate."
982850925268,Bangla,,BN_UNICODE,"নিচের উপসগ গুে লা দিয়ে দ ুÕটি করে শã গঠন কর: নি , প্র , আম, অনু, স",,,,NO_REDMARK,,,,3.25,rubric,True,False,0.0,,1.0,Words for 'নি': 0/0.5 No words provided for the prefix 'নি'. | Words for 'প্র': 0/0.5 No words provided for the prefix 'প্র'. | Words for 'আম': 0/0.5 No words provided for the prefix 'আম'. | Words for 'অনু': 0/0.5 No words provided for the prefix 'অনু'. | Words for 'স': 0/0.5 No words provided for the prefix 'স'.,0.0,,1.0,Words formed with 'নি': 0/0.65 No words were provided for the prefix 'নি'. | Words formed with 'প্র': 0/0.65 No words were provided for the prefix 'প্র'. | Words formed with 'আম': 0/0.65 No words were provided for the prefix 'আম'. | Words formed with 'অনু': 0/0.65 No words were provided for the prefix 'অনু'. | Words formed with 'স': 0/0.65 No words were provided for the prefix 'স'.
579478338914,Bangla,,BN_UNICODE,বাংলা বানানে ই-কার ব্যবহারের প্াচটি নিয়ম উদাহরণসহ লেখ।,,,,NO_REDMARK,,,,5.0,rubric,True,False,0.0,,1.0,Correctly stated five rules for ই-কার usage: 0.0/2.5 No rules were provided by the student. | Provided correct examples for five rules: 0.0/2.5 No examples were provided by the student.,0.0,,1.0,Provided five rules for ই-কার usage: 0.0/2.5 No rules were provided by the student. | Provided examples for each rule: 0.0/2.5 No examples were provided as no rules were written.
421735049431,Bangla,,BN_UNICODE,"নিচের শã গুে লার প্রমিত বানানরূপ ে লখ : ইতিমধে ্য, সম্ম বর্ধনা , ৈ পত্রিক , অপোরাহ্ন , দৈ ন্যতা",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,Standard spelling of 'ইতিমধে ্য': 0.0/0.5 Student did not provide an answer. | Standard spelling of 'সম্ম বর্ধনা': 0.0/0.5 Student did not provide an answer. | Standard spelling of 'ৈ পত্রিক': 0.0/0.5 Student did not provide an answer. | Standard spelling of 'অপোরাহ্ন': 0.0/0.5 Student did not provide an answer. | Standard spelling of 'দৈ ন্যতা': 0.0/0.5 Student did not provide an answer.,0.0,,1.0,Standard spelling for 'ইতিমধে ্য': 0.0/0.5 No answer provided by the student. | Standard spelling for 'সম্ম বর্ধনা': 0.0/0.5 No answer provided by the student. | Standard spelling for 'ৈ পত্রিক': 0.0/0.5 No answer provided by the student. | Standard spelling for 'অপোরাহ্ন': 0.0/0.5 No answer provided by the student. | Standard spelling for 'দৈ ন্যতা': 0.0/0.5 No answer provided by the student.
359592828133,Bangla,,BN_UNICODE,"সারমর্ম লেখ: দৈন্য যদি আসে আসুক, ল¾া কিবা তাহে, মাথা উ্চু রাখিস। সুখের সাথী মুখের পানে যদি নাহি চাহে, ধৈর্য ধরে থাকিস। রুদ্র রূপে তীব্র দুঃখ যদি আসে নেমে বুক ফুলিয়ে দ্াড়াস, আকাশ যদি বজ্র নিয়ে মাথায় পড়ে ভেঙে ঊধের্Ÿ দু'হাত বাড়াস।",2.0,২,,NO_MARKSCOL,2.0,,,2.5,rubric,True,True,0.0,,1.0,"জীবন নিরবচ্িছন্ন সুখের নয়; রোগ, শোক, দুঃখ-দৈন্য অপ্রত্যাশিতভাবে ধŸংস করে দিতে পারে সকল কিছু: 0/1.5 No answer provided by the student. | কিন্তু তারপরেও অসীম সাহস আর ধৈযর্ের সঙ্গে সকল বিপদ মোকাবিলা করতে হবে: 0/1 No answer provided by the student.",0.0,,1.0,"Understanding and interpretation of the poem's essence (সারমর্ম): 0/2 No answer provided by the student. | Clarity, conciseness, and grammatical correctness: 0/0.5 No answer provided by the student."
230010632374,Bangla,,BN_UNICODE,ভাব-সম্প্রসারণ কর: দ ুর্জন বিদ্বান হইলেও পরিত্যাজ ্য।,,,,NO_REDMARK,,,,6.5,rubric,True,False,0.0,,1.0,"বিদ্বান সব সমাজেই আদৃত ও সম্মানিত । কিন্ তু দ ুর্জন বিদ্বান হলেও সকল সমাজেই ঘৃণিত: 0/1 No answer provided by the student. | কল্যাণ ও স ত্যের প্রতি তীব ্র অনুরাগই চরিত্রের ৈ বশিষ্ট ্য: 0/0.5 No answer provided by the student. | চরিত্রবান ব্যক্তি তার সমস্ত Áানকে সত ্য ও কল্যাণের পথে চালিত করে । মানবকল্যাণে নিমগ্ন চরিত্রবান ব্যক্তি অহংকারহীন ও হিংসাদ্বেষহীন সংযত জীবনেই সুখ খু্জে পান: 0/1 No answer provided by the student. | কিন্ তু , দ ুজ ে নর চিন্তা ও ে চতনা বিদ্যার এ ধারা থেকে বিচু্যত , ফলে সে হয় দ ুর্জন: 0/0.5 No answer provided by the student. | বিদ্যা মানুষের ে চাখ , মন খুলে দেয় এবং চিন্তাকে করে পরিশু দ্ধ। যার মাধ ্যমে একজন মানুষ তার চরিত্র গঠনের শিক্ষা ে নওয়ার পাশাপাশি বিদ্যা শিক্ষার গুণে সমাজের চারপাশকেও আলোকিত করার স্ব প্ন দেখে: 0/1 No answer provided by the student. | প্রবা দে আছে যে, ে কানো ে কানো বিষধর সাপের মাথায় মণি থ াকে । মণি বহু মূল্যবান পদা র্থ বটে । কিন্ তু তাই বলে ে যমন মণি লাভের জন্য সাপের সাহচয কামনা বুদ্ধিমানের কাজ নয় , ঠিক ে তমনই দ ুর্জন বিদ্বান হলেও বিদ্য ালাভের জন্য দ ুজ ে নর সাহচর্যও বুদ্ধিমানের কাজ নয়: 0/1 No answer provided by the student. | Spelling mistakes (deduction): 0/0 No answer provided, so no spelling mistakes to deduct for.",0.0,,1.0,"Content and development of the idea: 0/3.5 The student did not provide any answer to the question. | Structure and coherence: 0/1.5 The student did not provide any answer to the question. | Language, grammar, and vocabulary: 0/1.5 The student did not provide any answer to the question."
401134773641,Bangla,,BN_UNICODE,"সারমর্ম লেখ: বহুদিন ধরে বহু ক্রোশ দূরে বহু ব্যয় করি বহু দেশ ঘুরে দেখিতে গিয়াছি পর্বতমালা, দেখিতে গিয়াছি সিন্ধু। দেখা হয় নাই চক্ষু মেলিয়া ঘর হতে শুধু দুই পা ফেলিয়া একটি ধানের শিষের উপরে একটি শিশির বিন্দু।",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,প্রচুর অর্থ ও সময় খরচ করে এবং যথেষ্ট কষ্ট করে মানুষ দূরদূরান্েতর সেৌন্দর্য উপভোগ করতে ছুটে যায় - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0/1.5 The student did not write any answer. | কিন্তু ঘরের কাছের অনুপম সেৌন্দর্যটুকু লক্ষ না করলে সেৌন্দর্য উপভোগের বিষয়টি কখনোই পূর্ণতা পায় না - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0/1 The student did not write any answer.,0.0,,1.0,Content/Relevance to the poem's theme: 0/2 The student did not provide any answer. | Clarity and Conciseness: 0/0.5 The student did not provide any answer.
849935010702,Bangla,,BN_UNICODE,বাক ্য বলতে কী ে বাঝ ? একটি সার্থক বাক ্য গঠনে কী কী ৈ বশিষ্ট ্য থ াকা আবশ্যক ? উদাহরণসহ আলোচনা কর।,,,,NO_REDMARK,,,,8.0,rubric,True,False,0.0,,1.0,বাক্য কাকে বলে লেখার জন্য: 0.0/1.0 The student did not write a definition for 'বাক্য'. | সার্থক বাক্য গঠনের ৩ টি গুণ/বৈশিষ্ট্যের নাম লেখার জন্য: 0.0/1.0 The student did not list any characteristics. | ১ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/1.0 The student did not provide any definitions or examples. | ২ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/2.0 The student did not provide any definitions or examples. | ৩ টি বৈশিষ্ট্য সংজ্ঞা ও উদাহরণ সহ লেখার জন্য: 0.0/3.0 The student did not provide any definitions or examples.,0.0,,1.0,Definition of a sentence: 0.0/2.0 No answer provided by the student. | Mentioning the three characteristics of a meaningful sentence: 0.0/1.0 No answer provided by the student. | Explanation of Akankha (আকাঙ্ক্ষা) with example: 0.0/1.5 No answer provided by the student. | Explanation of Asatti (আসত্তি) with example: 0.0/1.5 No answer provided by the student. | Explanation of Joggyota (যোগ্যতা) with example: 0.0/2.0 No answer provided by the student.
987676864001,Bangla,,BN_UNICODE,"নিচের শã গুে লার বিপরীতা র্থক শã ে লখ : অশন , গৃহী , ভূত , ে সৌম ্য, বিনীত",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,অশন: 0.0/0.5 No answer provided by the student. | গৃহী: 0.0/0.5 No answer provided by the student. | ভূত: 0.0/0.5 No answer provided by the student. | সৌম্য: 0.0/0.5 No answer provided by the student. | বিনীত: 0.0/0.5 No answer provided by the student.,0.0,,1.0,Antonym for 'অশন': 0/0.5 No answer provided. | Antonym for 'গৃহী': 0/0.5 No answer provided. | Antonym for 'ভূত': 0/0.5 No answer provided. | Antonym for 'সৌম্য': 0/0.5 No answer provided. | Antonym for 'বিনীত': 0/0.5 No answer provided.
148298776225,Bangla,,BN_UNICODE,"নিচের শãগুলোর দুইটি করে সমার্থক শã লেখ: গগন, পিক, গৃহ, বসুন্ধরা , তটিনী",,,,NO_REDMARK,,,,3.25,rubric,True,False,0.0,,1.0,গগন - সমার্থক শব্দ: 0.0/0.5 No answer provided for this word. | পিক - সমার্থক শব্দ: 0.0/0.5 No answer provided for this word. | গৃহ - সমার্থক শব্দ: 0.0/0.5 No answer provided for this word. | বসুন্ধরা - সমার্থক শব্দ: 0.0/0.5 No answer provided for this word. | তটিনী - সমার্থক শব্দ: 0.0/0.5 No answer provided for this word.,0.0,,1.0,Synonyms for গগন: 0/0.65 No answer provided by the student. | Synonyms for পিক: 0/0.65 No answer provided by the student. | Synonyms for গৃহ: 0/0.65 No answer provided by the student. | Synonyms for বসুন্ধরা: 0/0.65 No answer provided by the student. | Synonyms for তটিনী: 0/0.65 No answer provided by the student.
