id,subject,marks_col,question_source,question_text,red_score,red_score_raw,full_marks_on_page,status,gold_score,token_score,matched,full_marks,full_marks_source,full_marks_reliable,gold_usable,score_rubric,transcription_rubric,confidence_rubric,reasoning_rubric,score_solution,transcription_solution,confidence_solution,reasoning_solution
753891173941,Biology,5/2,BN_UNICODE,"প্রাথমিক , মাধ্যমিক ও চূড়ান্ত পর্যায় থেকে ম্যালেরিয়া ে রাগের ৫ টি লক্ষণ লিখ ।( প্রত্যেক পর্যায় থেকে ে লখা আবশ্যক )",2.5,2.5,,NO_MARKSCOL,2.5,,,2.5,marks_col,True,True,2.5,"ক্ষুধামন্দা, কাপুনি দিয়ে জ্বর আসা, জ্বরে (104-106)°F তাপমাত্রা হওয়া, ৪৮ বা 72 ঘণ্টা পর পর জ্বর, রক্তশূন্যতা। প্লীহা ক্রমে স্ফীত হওয়া। রক্তাল্পতায় মৃত্যু",0.95,Primary stage symptom: Loss of appetite (ক্ষুধামন্দা): 0.5/0.5 Student correctly identified 'ক্ষুধামন্দা' as a primary stage symptom. | Secondary stage symptom: Fever with shivering (কাপুনি দিয়ে জ্বর আসা): 0.5/0.5 Student correctly identified 'কাপুনি দিয়ে জ্বর আসা' as a secondary stage symptom. | Secondary stage symptom: High fever (104-106°F) (জ্বরে (104-106)°F তাপমাত্রা হওয়া): 0.5/0.5 Student correctly identified high fever as a secondary stage symptom. | Final stage symptom: Anemia (রক্তশূন্যতা): 0.5/0.5 Student correctly identified 'রক্তশূন্যতা' as a final stage symptom. | Final stage symptom: Enlarged spleen (প্লীহা ক্রমে স্ফীত হওয়া): 0.5/0.5 Student correctly identified 'প্লীহা ক্রমে স্ফীত হওয়া' as a final stage symptom.,2.5,"ক্ষুধামন্দা, কাপুনি দিয়ে জ্বর আসা, জ্বরে (104-106)°F তাপমাত্রা হওয়া, ৪৮ বা 72 ঘণ্টা পর পর জ্বর, রক্তশূন্যতা। প্লীহা ক্রমে স্ফীত হওয়া। রক্তাল্পতায় মৃত্যু",0.95,Primary stage symptom: Loss of appetite (ক্ষুধামন্দা): 0.5/0.5 Student correctly identified 'ক্ষুধামন্দা' as a primary stage symptom. | Secondary stage symptom: Fever with shivering (কাপুনি দিয়ে জ্বর আসা): 0.5/0.5 Student correctly identified 'কাপুনি দিয়ে জ্বর আসা' as a secondary stage symptom. | Secondary stage symptom: High fever (104-106°F) (জ্বরে (104-106)°F তাপমাত্রা হওয়া): 0.5/0.5 Student correctly identified high fever as a secondary stage symptom. | Final stage symptom: Anemia (রক্তশূন্যতা): 0.5/0.5 Student correctly identified 'রক্তশূন্যতা' as a final stage symptom. | Final stage symptom: Enlarged spleen (প্লীহা ক্রমে স্ফীত হওয়া): 0.5/0.5 Student correctly identified 'প্লীহা ক্রমে স্ফীত হওয়া' as a final stage symptom.
206521547934,Biology,5/2,BN_UNICODE,বর্ণান্ধ কন্যার \(({X}^{c}{X}^{c})\) বাবা ও মায়ের জিনোটাইপ কী হবে? মেন্ডেলের ১ম সূত্রের ব্যতিক্রমগুলোর ফিনোটাইপিক অনুপাত উল্লেখ কর।,2.5,2.5,,NO_MARKSCOL,2.5,,,2.5,marks_col,True,True,2.5,"অসম্পূর্ণ প্রকটতা → 1:2:1 সমপ্রকটতা → 1:2:1 লিথাল জিন → 2:1 বর্ণান্ধ কন্যা হলে, বাবা → বর্ণান্ধ মা → বাহক অথবা বর্ণান্ধ. Punnett square 1 shows a cross between a father with genotype XcY and a mother with genotype XcXc. Punnett square 2 shows a cross between a father with genotype XcY and a mother with genotype XXc.",0.95,"Genotype of father for colorblind daughter (XcY): 0.5/0.5 The student correctly identified the father's genotype as XcY in the Punnett squares, which is necessary for a colorblind daughter (XcXc). | Genotype of mother for colorblind daughter (XcXc): 0.5/0.5 The student correctly identified one possible mother's genotype as XcXc in the first Punnett square, which is necessary for a colorblind daughter (XcXc) when the father is XcY. This matches the specific genotype expected by the model answer. | Phenotypic ratio for Incomplete Dominance: 0.5/0.5 The student correctly stated the phenotypic ratio for incomplete dominance as 1:2:1. | Phenotypic ratio for Codominance: 0.5/0.5 The student correctly stated the phenotypic ratio for codominance as 1:2:1. | Phenotypic ratio for Lethal Gene: 0.5/0.5 The student correctly stated the phenotypic ratio for lethal gene as 2:1.",2.5,"অসম্পূর্ণ প্রকটতা → 1:2:1 সমপ্রকটতা → 1:2:1 লিথাল জিন → 2:1 বর্ণান্ধ কন্যা হলে, বাবা → বর্ণান্ধ মা → বাহক অথবা বর্ণান্ধ. Punnett square 1 shows a cross between a father with genotype XcY and a mother with genotype XcXc. Punnett square 2 shows a cross between a father with genotype XcY and a mother with genotype XXc.",0.95,"Genotype of father for colorblind daughter (XcY): 0.5/0.5 The student correctly identified the father's genotype as XcY in the Punnett squares, which is necessary for a colorblind daughter (XcXc). | Genotype of mother for colorblind daughter (XcXc): 0.5/0.5 The student correctly identified one possible mother's genotype as XcXc in the first Punnett square, which is necessary for a colorblind daughter (XcXc) when the father is XcY. This matches the specific genotype expected by the model answer. | Phenotypic ratio for Incomplete Dominance: 0.5/0.5 The student correctly stated the phenotypic ratio for incomplete dominance as 1:2:1. | Phenotypic ratio for Codominance: 0.5/0.5 The student correctly stated the phenotypic ratio for codominance as 1:2:1. | Phenotypic ratio for Lethal Gene: 0.5/0.5 The student correctly stated the phenotypic ratio for lethal gene as 2:1."
521599907930,Biology,5/2,BN_UNICODE,টিসু্য কালচার ও রিকম্বিনেন্ট উঘঅ প্রযুক্তির মধ্যে ৫টি পার্থক্য লিখ।,2.5,2.5,,NO_MARKSCOL,2.5,,,2.5,marks_col,True,True,2.0,বিষয় i) নতুন বৈশিষ্ট্য ii) বাহক (ভেক্টর) iii) রেস্ট্রিকশন এনজাইম iv) বংশধর v) হুবুহু অনুরূপ বৈশিষ্ট্য আসে কি টিস্যু কালচার i) আসে না ii) লাগে না iii) লাগে না iv) সৃষ্টি হয় v) আসে RDNA প্রযুক্তি i) আসে ii) লাগে iii) লাগে iv) সৃষ্টি হয় না v) আসে না,0.95,New characteristics (নতুন বৈশিষ্ট্য): 0.5/0.5 Correctly states that new characteristics do not arise in tissue culture but do in RDNA technology. | Vector (বাহক): 0.5/0.5 Correctly states that vectors are not needed in tissue culture but are in RDNA technology. | Restriction enzyme (রেস্ট্রিকশন এনজাইম): 0.5/0.5 Correctly states that restriction enzymes are not needed in tissue culture but are in RDNA technology. | Offspring (বংশধর): 0.0/0.5 The statement for RDNA technology ('সৃষ্টি হয় না' - is not created) is incorrect. RDNA technology does result in the creation of genetically modified organisms (offspring). | Exactly similar characteristics (হুবুহু অনুরূপ বৈশিষ্ট্য): 0.5/0.5 Correctly states that exactly similar characteristics come in tissue culture (clones) but do not in RDNA technology (modified organisms).,2.0,বিষয় i) নতুন বৈশিষ্ট্য ii) বাহক (ভেক্টর) iii) রেস্ট্রিকশন এনজাইম iv) বংশধর v) হুবুহু অনুরূপ বৈশিষ্ট্য আসে কি টিস্যু কালচার i) আসে না ii) লাগে না iii) লাগে না iv) সৃষ্টি হয় v) আসে RDNA প্রযুক্তি i) আসে ii) লাগে iii) লাগে iv) সৃষ্টি হয় না v) আসে না,0.95,New characteristics (নতুন বৈশিষ্ট্য): 0.5/0.5 Correctly states that new characteristics do not arise in tissue culture but do in RDNA technology. | Vector (বাহক): 0.5/0.5 Correctly states that vectors are not needed in tissue culture but are in RDNA technology. | Restriction enzyme (রেস্ট্রিকশন এনজাইম): 0.5/0.5 Correctly states that restriction enzymes are not needed in tissue culture but are in RDNA technology. | Offspring (বংশধর): 0.0/0.5 The statement for RDNA technology ('সৃষ্টি হয় না' - is not created) is incorrect. RDNA technology does result in the creation of genetically modified organisms (offspring). | Exactly similar characteristics (হুবুহু অনুরূপ বৈশিষ্ট্য): 0.5/0.5 Correctly states that exactly similar characteristics come in tissue culture (clones) but do not in RDNA technology (modified organisms).
994661494801,Biology,5/2,BN_UNICODE,সবাত শ্বসনের বিভিন্ন ধাপগুলো সংঘটিত হবার স্থানগুলোর নাম লেখ। কোন ধাপটিকে শ্বসনের সাধারণ গতিপথ বলা হয়?,2.5,2.5,,NO_MARKSCOL,2.5,,,2.5,rubric,True,True,1.0,শ্বসন: শ্বসলে সাধারণ গতিপথ (সভাত-অবাত ও শুয়েই হয়) (i) সাইকোলাইসিস → সাইটোপ্লাজনে (ii) অ্যাসিটাইল কো-এ সৃষ্টি → মাইটোকন্ড্রিয়ায় বহিঃ প্রকোষ্ঠ্যে (iii) ক্রেবস চক্র → и (iv) ETC → মাইটোকন্ড্রিয়ার ক্রিস্তিতে,0.95,"Location of Glycolysis: 0.5/0.5 Student correctly identified cytoplasm as the location for glycolysis. | Location of Pyruvic acid oxidation/Acetyl CoA formation: 0.0/0.5 Student identified 'outer compartment of mitochondria' which is incorrect. The correct location is the mitochondrial matrix. | Location of Krebs Cycle: 0.0/0.5 Student indicated 'same as above' (outer compartment of mitochondria) which is incorrect. The correct location is the mitochondrial matrix. | Location of Electron Transport Chain (ETC): 0.5/0.5 Student correctly identified 'cristae of mitochondria' as the location for ETC, which is part of the mitochondrial membrane. | Identification of common pathway of respiration: 0.0/0.5 Student did not identify Glycolysis as the common pathway of respiration. The answer provided was vague and incorrect.",1.0,শ্বসন: শ্বসনের সাধারণ গতিপথ (সবাত-অবাত উভয়ই হয়) ① গ্লাইকোলাইসিস → সাইটোপ্লাজম ② অ্যাসিটাইল কো-এ সৃষ্টি → মাইটোকন্ড্রিয়ার বহিঃ প্রকোষ্ঠে ③ ক্রেবস চক্র → u ④ ETC → মাইটোকন্ড্রিয়ার ক্রিস্তিতে,0.9,"Location of Glycolysis: 0.5/0.5 Correctly identified cytoplasm as the location for Glycolysis. | Location of Acetyl CoA formation (Pyruvic acid oxidation): 0.0/0.5 Incorrectly identified the outer chamber of mitochondria. The correct location is the mitochondrial matrix. | Location of Krebs cycle: 0.0/0.5 Incorrectly referred to the previous (incorrect) location (outer chamber of mitochondria). The correct location is the mitochondrial matrix. | Location of Electron Transport Chain (ETC): 0.5/0.5 Correctly identified cristae (inner mitochondrial membrane) as the location for ETC. | Identification of the common pathway of respiration: 0.0/0.5 The student stated that there is a common pathway for both aerobic and anaerobic respiration but did not explicitly name 'Glycolysis' as that common pathway, which was asked in the question."
505966053266,Biology,5/2,BN_UNICODE,কডর্েট প্রাণী ও নন-কডর্েট প্রাণীর মধ্যে ৫টি পার্থক্য লিখ।,2.5,2.5,,NO_MARKSCOL,2.5,,,2.5,rubric,True,True,2.5,বিষয় ১। জীবনের কোনো দশায় নটোকর্ড ২। হৃৎপিণ্ড ৩। স্নায়ুরজ্জু ৪। Hb ৫। কঙ্কাল নন কর্ডেট থাকে না • পৃষ্ঠীয় দিকে অঙ্কীয় থাকলে লাজমায় থাকলেও বহি: কঙ্কাল কর্ডট থাকে পৌষ্টিক দিকে পৃষ্ঠীয় রক্তের লোহিত কণিকার অন্তঃ কঙ্কাল,0.95,"Difference 1: Notocord presence: 0.5/0.5 Student correctly states that notocord is absent in non-chordates and present in chordates at some stage of life. | Difference 2: Heart position: 0.5/0.5 Student correctly states that the heart is on the dorsal side in non-chordates and on the ventral/digestive side in chordates. | Difference 3: Nerve cord position: 0.5/0.5 Student correctly states that the nerve cord is ventral in non-chordates and dorsal in chordates. | Difference 4: Hemoglobin location: 0.5/0.5 Student correctly states that if hemoglobin is present in non-chordates, it's in plasma, and in chordates, it's in red blood cells. | Difference 5: Skeleton type: 0.5/0.5 Student correctly states that non-chordates have an exoskeleton if present, and chordates have an endoskeleton.",2.5,বিষয় | নন কর্ডেট | কর্ডেট ---|---|--- ১. জীবনের কোনো দশায় নটোকর্ড | থাকে না | থাকে ২. হৃৎপিণ্ড | • পৃষ্ঠীয় দিকে | পোরীর দিকে ৩. স্নায়ু রজ্জু | অঙ্কীয় | পৃষ্ঠীয় ৪. Hb | থাকলে লাজমায় | রক্তের লোহিত কণিকার ৫. কঙ্কাল | থাকলেও বহি: কঙ্কাল | শোন্ত: কঙ্কাল,0.95,"Notochord presence/absence and location: 0.5/0.5 Student correctly states that notochord is absent in non-chordates and present in chordates. | Heart position: 0.5/0.5 Student correctly states heart is dorsal in non-chordates and ventral in chordates (despite a minor misspelling of 'ventral'). | Nerve cord position: 0.5/0.5 Student correctly states nerve cord is ventral in non-chordates and dorsal in chordates. | Hemoglobin location: 0.5/0.5 Student correctly states hemoglobin is in plasma if present in non-chordates, and in red blood cells in chordates. | Skeleton type: 0.5/0.5 Student correctly states non-chordates have exoskeleton if present, and chordates have endoskeleton (despite a minor misspelling of 'endoskeleton')."
180283350813,Biology,2/2,BN_UNICODE,সেক্স লিংকড ইনহেরিট্যাÝ কী? যেকোনো ৪টি সেক্স লিংকড ডিজিসের নাম ও লক্ষণ উল্লেখ কর।,2.0,02,,NO_MARKSCOL,2.0,,,2.5,rubric,True,True,1.75,লিস নির্ধারণী × ৩Y ক্রোমোজোমের বহনকৃত বংশগতীর বৈশিষ্ট রেপ বহন প্রজন্ম হতে প্রজন্মে (i) বর্ণান্ধতা -> বর্ণ পৃথক করতে পারনা (ii) ভুলেনি মাকেক ডিসট্রফি -> ডিসট্রফিন হরমোনের অভার (iii) টেকুলার শোমনাইজেশন -> পুরুস ধীরে ধীরে নারী হয়ে যায় (iv) হিমোফিলিয়া -> রক্ত জমাটবাঁধেনা,0.85,"Definition of Sex-linked inheritance: 0/0.5 The student's definition is fragmented, grammatically incorrect, and does not clearly define sex-linked inheritance. It mentions components like sex chromosomes and hereditary traits being passed down, but lacks coherence and precision. | Name and symptom of 1st sex-linked disease: 0.5/0.5 Name 'বর্ণান্ধতা' (Color blindness) is correct. Symptom 'বর্ণ পৃথক করতে পারনা' (Cannot distinguish colors) is correct. | Name and symptom of 2nd sex-linked disease: 0.25/0.5 Name 'ভুলেনি মাকেক ডিসট্রফি' is a recognizable misspelling of 'ডুশিনি মাসকুলার ডিস্ট্রফি' (Duchenne Muscular Dystrophy), so 0.25 awarded for the name. Symptom 'ডিসট্রফিন হরমোনের অভার' (Deficiency of Dystrophin hormone) is incorrect as a symptom; Dystrophin is a protein, and its deficiency is the cause, not the symptom itself. | Name and symptom of 3rd sex-linked disease: 0.5/0.5 Name 'টেকুলার শোমনাইজেশন' is a recognizable misspelling of 'টেস্টিকুলার ফেমিনাইজেশন' (Testicular Feminization), so 0.25 awarded for the name. Symptom 'পুরুস ধীরে ধীরে নারী হয়ে যায়' (Male gradually becomes female) is correct, so 0.25 awarded for the symptom. | Name and symptom of 4th sex-linked disease: 0.5/0.5 Name 'হিমোফিলিয়া' (Hemophilia) is correct. Symptom 'রক্ত জমাটবাঁধেনা' (Blood does not clot) is correct.",1.5,লিস নির্ধারণী × ৩৭ ক্রোমোজোমের বহনকৃত বংশগতীর বৈশিষ্ট রেপ বহন প্রজন্ম হতে প্রজন্মে ১) বর্ণান্ধতা -> বর্ণ পৃথক করতে পারনা ২) ডুসিনি মাসকুলার ডিসট্রফি -> ডিসট্রফিন হরমোনের অভাব ৩) টেস্টিকুলার ফেমিনাইজেশন -> পুরুষ ধীরে ধীরে নারী হয়ে যায় ৪) হিমোফিলিয়া -> রক্ত জমাটবাঁধেনা।,0.95,"Definition of Sex-linked inheritance: 0/0.5 The student's definition 'লিস নির্ধারণী × ৩৭ ক্রোমোজোমের বহনকৃত বংশগতীর বৈশিষ্ট রেপ বহন প্রজন্ম হতে প্রজন্মে' is incomplete, contains incorrect information (e.g., '৩৭ ক্রোমোজোমের'), and does not clearly explain sex-linked inheritance. | First sex-linked disease: Name and Symptom: 0.5/0.5 Name 'বর্ণান্ধতা' (Color blindness) is correct. Symptom 'বর্ণ পৃথক করতে পারনা' (Cannot distinguish colors) is correct. | Second sex-linked disease: Name and Symptom: 0/0.5 Name 'ডুসিনি মাসকুলার ডিসট্রফি' (Duchenne Muscular Dystrophy) is correct. However, the symptom 'ডিসট্রফিন হরমোনের অভাব' (Deficiency of dystrophin hormone) describes the cause of the disease, not its observable symptoms (e.g., muscle weakness, difficulty walking). | Third sex-linked disease: Name and Symptom: 0.5/0.5 Name 'টেস্টিকুলার ফেমিনাইজেশন' (Testicular Feminization) is correct. Symptom 'পুরুষ ধীরে ধীরে নারী হয়ে যায়' (Male gradually becomes female) is correct. | Fourth sex-linked disease: Name and Symptom: 0.5/0.5 Name 'হিমোফিলিয়া' (Hemophilia) is correct. Symptom 'রক্ত জমাটবাঁধেনা' (Blood does not clot) is a correct and concise description of the core symptom."
751115989690,Biology,1/2,BN_UNICODE,শ্বসনের রাসায়নিক বিক্রিয়াটি লিখ । প্রক্রিয়াটির প্রধান তিনটি ভূমিকা / তাৎপয উল্লেখ কর।,0.0,0,,NO_MARKSCOL,0.0,,,2.5,rubric,True,True,2.5,C6 H12O6 + 6O2 এনকাইম → 6CO2 + 6H2O + 36 ATP (সবাত শ্বসন) ভূমিকা: (i) জীবদেহে শক্তির যোগান দেয়া (ii) সালোকসংশ্লেষণের CO2 এর যোগান দেয়া (iii) O2 ও CO2 বিনিময় করে উদ্ভিদ-প্রাণী পরপরনির্ভরশীলতা রক্ষা,0.95,"শ্বসনের রাসায়নিক বিক্রিয়া: 1/1 The student provided the correct chemical equation for aerobic respiration, including reactants, products, and ATP yield. The catalyst 'এনকাইম' (enzyme) is indicated, and the process is correctly identified as 'সবাত শ্বসন' (aerobic respiration). Although the model solution includes 6H2O on the reactant side and 12H2O on the product side, the student's simplified equation with 6H2O on the product side is commonly accepted and represents the core process accurately for this level. | প্রথম প্রধান ভূমিকা/তাৎপর্য: 0.5/0.5 The student correctly stated that respiration supplies energy to living organisms, which is a primary role. | দ্বিতীয় প্রধান ভূমিকা/তাৎপর্য: 0.5/0.5 The student correctly identified that respiration supplies CO2 for photosynthesis, which is a significant role in the carbon cycle and food production. | তৃতীয় প্রধান ভূমিকা/তাৎপর্য: 0.5/0.5 The student correctly explained that respiration helps maintain the interdependence between plants and animals by exchanging O2 and CO2, contributing to atmospheric balance.",2.5,C6 H12O6 + 6O2 এনকাইম → 6CO2 + 6H2O + 36 ATP (সবাত শ্বসন) ভূমিকা: (i) জীবদেহে শক্তির যোগান দেয়া (ii) সালোকসংশ্লেষণের CO2 এর যোগান দেয়া (iii) O2 ও CO2 বিনিময় করে উদ্ভিদ-প্রাণী পরপরনির্ভরশীলতা রক্ষা,0.95,"Chemical reaction of respiration: 1.0/1.0 The student provided the correct simplified chemical equation for aerobic respiration, including reactants, products, ATP yield, and the mention of enzyme and aerobic respiration. Although the model solution shows water as both reactant and product, the student's representation of net water production is also correct and commonly accepted. | First role/significance of respiration: 0.5/0.5 The student correctly identified 'Supplying energy to the body of organisms' as a key role, which matches the model solution. | Second role/significance of respiration: 0.5/0.5 The student correctly identified 'Supplying CO2 for photosynthesis' as a key role, which matches the model solution's point on food production via CO2 utilization. | Third role/significance of respiration: 0.5/0.5 The student correctly identified 'Exchanging O2 and CO2 to maintain interdependence between plants and animals' as a key role, which aligns with the model solution's point on maintaining atmospheric CO2 and O2 balance."
460192878615,Biology,2/2,BN_UNICODE,অ্যালভিওলাই গুে লা ে কান ব্যবধায়ক পর্দার মাধ ্যমে পৃথক থ াকে ? অক্সিজেন ও কার্বন ডাইঅক্সাইড পরিবহণে শ্বাসরÄকের ভূমিকা ব্যাখ্যা কর।,,,,NO_REDMARK,,,,2.5,rubric,True,False,1.0,"২। ট্রাবেকুলি নামক পর্দা। O2 পারিবহন : Hb + O2 → HbO2 অক্সিহিমোগ্লোবিন রূপে CO2 Hb-NH2 + CO → H-NACOOH কার্বামিনো হিমোগ্লোবিন রূপে Hb, O2 ও CO2 বহন করে।",0.9,"অ্যালভিওলাই গুে লা ট্রাবেকুলি ব্যবধায়ক পর্দার মাধ ্যমে পৃথক থ াকে ে লখার জন্য ০.৫ নম্ব র ।: 0.5/0.5 Student correctly identified 'ট্রাবেকুলি' as the separating membrane. | শ্বসনের সময় অক্সিজেন ব্যাপন প্রক্রিয়ায় ফুসফুস থেকে রক্তে প্রবেশ করে । রক্তে প্রবিষ্ট সমস্ত অক্সিে জনই মুক্ত অবস্থ ায় থ াকে না । এর এক বড় অংশ ে লাহিত কণিকার হিমোগ্লোবিনের সাথে যুক্ত হয়ে অক্সিহিমোগ্লোবিন নামে অস্থ ায়ী ে যৌগ গঠন করে ে লখার জন্য ০.৫ নম্ব র ।: 0.5/0.5 Student correctly showed the formation of oxyhemoglobin (HbO2) and named it as 'অক্সিহিমোগ্লোবিন রূপে'. | অক্সিে জনের পরিমাণ যে হারে কমে যাবে ে যৌগ সে হারে ে ভঙে যাবে এবং অক্সিজেন মুক্ত হয়ে রক্তরসে প্রবেশ করবে । প্রতিটি হিমোগ্লোবিনে চারটি হিম অংশ থ াকায় এর চারটি ে ফরাস অণু চার অণু অক্সিজেন যুক্ত করতে পারে ে লখার জন্য ০.৫ নম্ব র ।: 0.0/0.5 Student did not explain the dissociation of oxyhemoglobin or the role of heme groups in oxygen binding. | CO2 হিমোগ্লোবিনের সাথে বিক্রিয়া করে কার্বামিনো হিমোগ্লোবিন নামক অস্থায়ী যেৌগ গঠন করে লেখার জন্য ০.৫ নম্বর।: 0.0/0.5 Student provided an incorrect chemical reaction using Carbon Monoxide (CO) instead of Carbon Dioxide (CO2) and an incorrect product formula, despite correctly naming the compound as 'কার্বামিনো হিমোগ্লোবিন রূপে'. | কার্বামিনো হিমোগ্লোবিন-সম ৃদ্ধ রক্ত দেে হর বিভিন্ন অঙ্গ থেকে হৃৎপিন্ড হয়ে পরিশোধনের জন্য ফুসফুসে গমন করে । ে লখার জন্য ০.৫ নম্ব র ।: 0.0/0.5 Student provided a general statement about hemoglobin carrying O2 and CO2, but did not explain the specific transport of carbaminohemoglobin-rich blood to the lungs for purification.",1.5,"২। ট্রাবেকুলি নামক পর্দা। O2 পরিবহন : Hb + O2 → HbO2 অক্সিহিমোগ্লোবিন রূপে CO2 Hb-NH2 + CO → Hb-NACOOH কার্বামিনো হিমোগ্লোবিন রূপে Hb, O2 ও CO2 বহন করে।",0.9,"Identification of the membrane separating alveoli: 0.5/0.5 The student correctly identified 'ট্রাবেকুলি নামক পর্দা' (trabeculae membrane). | Explanation of Oxygen Transport by respiratory pigment: 0.75/1.0 The student correctly identified hemoglobin as the pigment, the form of transport (oxyhemoglobin), and provided the basic chemical reaction (Hb + O2 → HbO2). However, the explanation lacked further detail on the process as provided in the model answer. | Explanation of Carbon Dioxide Transport by respiratory pigment: 0.25/1.0 The student correctly identified the form of carbon dioxide transport as 'কার্বামিনো হিমোগ্লোবিন রূপে' (as carbaminohemoglobin). However, the provided chemical equation (Hb-NH2 + CO → Hb-NACOOH) is fundamentally incorrect, using carbon monoxide (CO) instead of carbon dioxide (CO2) and an incorrect product, which is a significant factual error in explaining the mechanism."
303622322152,Biology,2/2,BN_UNICODE,একবীজপত্রী উি ™্ভদে র মূলের অন্তর্গঠনগত শনাক্তকারী প্াচটি ৈ বশিষ্ট ্য লিখ ।,2.0,02,,NO_MARKSCOL,2.0,,,2.5,rubric,True,True,1.0,বৈশিষ্ট্য: ① অন্তঃ ত্বক থাক ② অধ: এক নেই ③ ব্যাইলেমন [scribbled text] ④ জাইলেম ৬ এর অধিক ⑤ ক্যাসপেরিয়ান স্লিপ নেই,0.9,"অন্তঃ ত্বক থাক (Endodermis present): 0.0/0.5 This is a general characteristic of roots, not an identifying feature specific to monocot roots. | অধ: এক নেই (Hypodermis absent): 0.5/0.5 Correct. Hypodermis is absent in monocot roots. | ব্যাইলেমন [scribbled text] (Xylem [scribbled text]): 0.0/0.5 The statement is incomplete and largely unreadable due to scribbling, thus no specific characteristic can be identified. | জাইলেম ৬ এর অধিক (Xylem more than 6): 0.5/0.5 Correct. Monocot roots typically exhibit a polyarch condition with more than six xylem bundles. | ক্যাসপেরিয়ান স্লিপ নেই (Casparian strip absent): 0.0/0.5 Incorrect. Casparian strips are present in the endodermis of monocot roots.",1.0,৩। বৈশিষ্ট্য: ① অন্তঃ ত্বক থাক ② অধ: ত্বক নেই ③ জাইলেম ④ জাইলেম ৬ এর অধিক ⑤ ক্যাসপেরিয়ান স্লিপ নেই,0.9,"অন্তঃ ত্বক থাক (Endodermis present): 0.0/0.5 The presence of endodermis is a general feature of roots, not a specific identifying characteristic of monocot roots. | অধ: ত্বক নেই (Hypodermis absent): 0.5/0.5 Correct. Hypodermis is typically absent in monocot roots. | জাইলেম (Xylem): 0.0/0.5 This point is incomplete and too vague to be considered an identifying characteristic. Xylem is a general tissue in vascular plants. | জাইলেম ৬ এর অধিক (Xylem more than 6): 0.5/0.5 Correct. Monocot roots are typically polyarch, meaning they have more than six xylem bundles. | ক্যাসপেরিয়ান স্লিপ নেই (Casparian strip absent): 0.0/0.5 Incorrect. Casparian strips are present in the endodermis of monocot roots, as they are in most roots, playing a crucial role in water and solute transport."
533108892492,Biology,5/2,BN_UNICODE,ে পশিটিসু্যর ৩টি সাধারণ ৈ বশিষ্ট ্য ও ২টি কাজ উল্লেখ কর।,1.5,1.5,,NO_MARKSCOL,1.5,,,2.5,rubric,True,True,2.5,"পেশীটিস্যু :- ১। সারকোলেমা থাকে ২। অবসাদগ্রস্থ হয় (ঐচ্ছিক -> দ্রুত অনৈচ্ছিক -> ধীর হয় না) ৩। অবাত শ্বসন করতে কাজ: ১। অঙ্গ সঞ্চালন ২। অভ্যন্তরীন চলন (খাদ্যসঞ্চালন, পেরিস্টালসিস) ৩। প্রাণীর চলন",0.95,"First characteristic: Presence of sarcolemma: 0.5/0.5 Student correctly states that sarcolemma is present, which is a key characteristic of muscle cells. | Second characteristic: Fatigue property (voluntary vs. involuntary): 0.5/0.5 Student correctly identifies that muscle tissue experiences fatigue, differentiating between voluntary (fast) and involuntary (slow/none) muscles. This is a valid biological characteristic. | Third characteristic: Ability to perform anaerobic respiration: 0.5/0.5 Student correctly states that muscle tissue can perform anaerobic respiration, which is a metabolic characteristic. | First function: Organ movement: 0.5/0.5 Student correctly identifies 'অঙ্গ সঞ্চালন' (organ movement) as a function of muscle tissue. | Second function: Internal movement (e.g., peristalsis): 0.5/0.5 Student correctly identifies 'অভ্যন্তরীন চলন (খাদ্যসঞ্চালন, পেরিস্টালসিস)' (internal movement, food movement, peristalsis) as a function, which is a specific and correct role of smooth muscles.",2.5,"পেশিটিস্যু :- ১। সারকোলেমা থাকে ২। অবসাদগ্রস্থ হয় (ঐচ্ছিক -> দ্রুত, অনৈচ্ছিক -> ধীর, হৃৎ -> হয় না) ৩। অবাত শ্বসন করতে কাজ: ১। অঙ্গ সঞ্চালন ২। অভ্যন্তরীণ চলন (খাদ্য সঞালন, পেরিস্টালসিস) ৩। প্রাণীর চলন",0.95,"First general characteristic of muscle tissue: 0.5/0.5 The student correctly states that sarcolemma is present, which is a defining characteristic of muscle cells. | Second general characteristic of muscle tissue: 0.5/0.5 The student correctly identifies that muscle tissue experiences fatigue, differentiating between voluntary (fast), involuntary (slow), and cardiac (none) muscle types. | Third general characteristic of muscle tissue: 0.5/0.5 The student correctly states that muscle tissue can perform anaerobic respiration, a relevant metabolic characteristic. | First function of muscle tissue: 0.5/0.5 The student correctly identifies 'অঙ্গ সঞ্চালন' (movement of organs/limbs) as a function of muscle tissue. | Second function of muscle tissue: 0.5/0.5 The student correctly identifies 'অভ্যন্তরীণ চলন' (internal movement), providing 'খাদ্য সঞালন, পেরিস্টালসিস' (food movement, peristalsis) as examples, which are accurate."
