"run_id","task_id","exam_set","model","provider","model_id","thinking_level","run_index","call_index","input_tokens","output_tokens","thoughts_tokens","cost_usd","latency_ms","attempt_number","http_status","timestamp"
"REARR_014__gemma__run0__call0","REARR_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1613","946","0.001127","307578","3","200","2026-09-17T04:54:43.553084+00:00"
"REARR_015__gemma__run0__call0","REARR_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1820","1158","0.00119","270032","1","200","2026-09-17T05:00:00.356686+00:00"
"REARR_016__gemma__run0__call0","REARR_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1308","681","0.001036","106328","1","200","2026-09-17T04:59:23.367861+00:00"
"REARR_017__gemma__run0__call0","REARR_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1704","1075","0.001155","610985","2","200","2026-09-17T05:10:28.939385+00:00"
"REARR_018__gemma__run0__call0","REARR_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6612","6485","5848","0.002607","446983","4","200","2026-09-17T05:46:13.334074+00:00"
"REARR_019__gemma__run0__call0","REARR_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6436","1331","700","0.001043","282889","2","200","2026-09-17T05:19:24.833588+00:00"
"REARR_020__gemma__run0__call0","REARR_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6559","2344","1634","0.001359","468046","1","200","2026-09-17T05:23:46.721770+00:00"
"REARR_021__gemma__run0__call0","REARR_021","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1533","966","0.001103","926515","7","200","2026-09-17T05:38:09.642197+00:00"
"REARR_022__gemma__run0__call0","REARR_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6603","2207","1486","0.001322","713343","7","200","2026-09-17T05:37:49.605480+00:00"
"SHORT_001__gemma__run0__call0","SHORT_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6623","2803","2046","0.001503","1433125","5","200","2026-09-17T04:26:04.945524+00:00"
"SHORT_002__gemma__run0__call0","SHORT_002","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6553","1642","1029","0.001148","197092","1","200","2026-09-17T04:05:28.908880+00:00"
"SHORT_003__gemma__run0__call0","SHORT_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6617","2040","1385","0.001274","139782","1","200","2026-09-17T04:04:31.613541+00:00"
"SHORT_004__gemma__run0__call0","SHORT_004","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6559","1739","1148","0.001178","236640","2","200","2026-09-17T04:08:28.256873+00:00"
"SHORT_005__gemma__run0__call0","SHORT_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6585","2814","2106","0.001503","746390","3","200","2026-09-17T04:20:45.509483+00:00"
"SHORT_006__gemma__run0__call0","SHORT_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6635","1984","1270","0.001259","669141","4","200","2026-09-17T04:23:08.468275+00:00"
"SHORT_007__gemma__run0__call0","SHORT_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6700","2207","1515","0.001332","189750","1","200","2026-09-17T04:22:47.499292+00:00"
"SHORT_008__gemma__run0__call0","SHORT_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6603","2526","1872","0.001418","344937","3","200","2026-09-17T04:29:19.177819+00:00"
"SHORT_009__gemma__run0__call0","SHORT_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6618","1931","1184","0.001241","350796","2","200","2026-09-17T04:34:31.595140+00:00"
"SHORT_010__gemma__run0__call0","SHORT_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6688","1888","1124","0.001235","169546","1","200","2026-09-17T04:35:27.732054+00:00"
"SHORT_011__gemma__run0__call0","SHORT_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6650","1923","1101","0.001242","241608","1","200","2026-09-17T04:39:29.338265+00:00"
"SHORT_012__gemma__run0__call0","SHORT_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6585","1857","1249","0.001216","216905","1","200","2026-09-17T04:44:24.212816+00:00"
"SHORT_013__gemma__run0__call0","SHORT_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6605","1786","1028","0.001196","465687","3","200","2026-09-17T04:51:32.948850+00:00"
"SHORT_014__gemma__run0__call0","SHORT_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6652","1974","1183","0.001257","508032","1","200","2026-09-17T04:55:48.986052+00:00"
"SHORT_015__gemma__run0__call0","SHORT_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6604","1994","1288","0.001259","308812","4","200","2026-09-17T04:58:41.768091+00:00"
"SHORT_016__gemma__run0__call0","SHORT_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6637","2073","1326","0.001286","1162375","6","200","2026-09-17T05:15:12.806567+00:00"
"SHORT_017__gemma__run0__call0","SHORT_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6625","2080","1395","0.001286","124250","1","200","2026-09-17T05:00:46.022495+00:00"
"SHORT_018__gemma__run0__call0","SHORT_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6603","1695","1058","0.001169","690203","1","200","2026-09-17T05:14:53.101394+00:00"
"SHORT_019__gemma__run0__call0","SHORT_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6651","2096","1376","0.001294","422421","2","200","2026-09-17T05:15:40.176320+00:00"
"SHORT_020__gemma__run0__call0","SHORT_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6680","1598","845","0.001147","879750","2","200","2026-09-17T05:29:32.123996+00:00"
"SHORT_021__gemma__run0__call0","SHORT_021","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6613","2241","1556","0.001334","236641","2","200","2026-09-17T05:23:21.481006+00:00"
"SHORT_022__gemma__run0__call0","SHORT_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6594","2125","1445","0.001297","219640","2","200","2026-09-17T05:27:18.636566+00:00"
"STORY_001__gemma__run0__call0","STORY_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6014","2514","1730","0.001356","588202","2","200","2026-09-17T04:12:00.027017+00:00"
"STORY_002__gemma__run0__call0","STORY_002","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6076","4479","3662","0.001951","1233264","4","200","2026-09-17T04:22:45.077630+00:00"
"STORY_003__gemma__run0__call0","STORY_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6088","2537","1784","0.00137","311234","2","200","2026-09-17T04:08:50.245847+00:00"
"STORY_005__gemma__run0__call0","STORY_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6002","2381","1661","0.001315","129516","1","200","2026-09-17T04:13:49.096308+00:00"
"STORY_006__gemma__run0__call0","STORY_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6091","1776","1017","0.001142","1023047","3","200","2026-09-17T04:34:31.494731+00:00"
"STORY_007__gemma__run0__call0","STORY_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6092","2172","1440","0.001261","535219","1","200","2026-09-17T04:31:40.301218+00:00"
"STORY_008__gemma__run0__call0","STORY_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6092","1864","1068","0.001168","524250","3","200","2026-09-17T04:36:35.695101+00:00"
"STORY_009__gemma__run0__call0","STORY_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6093","2779","2030","0.001443","1577562","4","200","2026-09-17T04:57:57.872395+00:00"
"STORY_010__gemma__run0__call0","STORY_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6086","2478","1750","0.001352","790484","6","200","2026-09-17T04:47:48.773808+00:00"
"STORY_011__gemma__run0__call0","STORY_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6061","3028","2277","0.001515","155280","1","200","2026-09-17T04:42:30.968792+00:00"
"STORY_012__gemma__run0__call0","STORY_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6085","2617","1765","0.001394","221594","2","200","2026-09-17T05:42:27.918792+00:00"
"STORY_013__gemma__run0__call0","STORY_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6078","2227","1469","0.001276","579218","1","200","2026-09-17T04:55:48.348455+00:00"
"STORY_014__gemma__run0__call0","STORY_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6104","2509","1766","0.001363","588594","2","200","2026-09-17T04:59:48.368974+00:00"
"STORY_015__gemma__run0__call0","STORY_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6084","2782","2026","0.001443","130718","1","200","2026-09-17T04:57:59.713131+00:00"
"STORY_016__gemma__run0__call0","STORY_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6222","2851","2073","0.001478","184140","1","200","2026-09-17T05:01:02.014951+00:00"
"STORY_017__gemma__run0__call0","STORY_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6141","1770","1003","0.001145","286984","1","200","2026-09-17T05:05:49.002103+00:00"
"STORY_018__gemma__run0__call0","STORY_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6024","2576","1843","0.001375","228000","1","200","2026-09-17T05:11:44.232267+00:00"
"STORY_019__gemma__run0__call0","STORY_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6059","2916","2197","0.001481","528187","2","200","2026-09-17T05:23:38.996723+00:00"
"STORY_020__gemma__run0__call0","STORY_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6064","3281","2416","0.001591","798469","4","200","2026-09-17T05:30:16.244573+00:00"
"STORY_021__gemma__run0__call0","STORY_021","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5951","2023","1364","0.001202","265312","2","200","2026-09-17T05:27:42.034010+00:00"
"STORY_022__gemma__run0__call0","STORY_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6097","2289","1575","0.001296","341250","1","200","2026-09-17T05:31:56.025702+00:00"
"SUMMARY_001__gemma__run0__call0","SUMMARY_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6107","2440","1667","0.001343","153358","2","200","2026-09-17T04:04:45.174081+00:00"
"SUMMARY_002__gemma__run0__call0","SUMMARY_002","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6140","2049","1310","0.001229","261155","2","200","2026-09-17T04:06:32.960604+00:00"
"SUMMARY_003__gemma__run0__call0","SUMMARY_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6121","2314","1560","0.001306","153032","2","200","2026-09-17T05:41:19.305397+00:00"
"SUMMARY_004__gemma__run0__call0","SUMMARY_004","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6226","2690","2020","0.00143","327483","1","200","2026-09-17T04:12:00.457390+00:00"
"SUMMARY_005__gemma__run0__call0","SUMMARY_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6101","1797","1071","0.001149","718030","3","200","2026-09-17T04:22:27.634330+00:00"
"SUMMARY_006__gemma__run0__call0","SUMMARY_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6154","2526","1779","0.001373","1156532","2","200","2026-09-17T04:32:38.191652+00:00"
"SUMMARY_007__gemma__run0__call0","SUMMARY_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6153","2189","1458","0.001272","371750","1","200","2026-09-17T04:28:41.173513+00:00"
"SUMMARY_008__gemma__run0__call0","SUMMARY_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6174","2775","1994","0.00145","128671","1","200","2026-09-17T04:28:52.174325+00:00"
"SUMMARY_009__gemma__run0__call0","SUMMARY_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6098","2582","1809","0.001384","227327","1","200","2026-09-17T04:33:06.520187+00:00"
"SUMMARY_010__gemma__run0__call0","SUMMARY_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6103","3191","2422","0.001568","602562","2","200","2026-09-17T04:44:17.311607+00:00"
"SUMMARY_011__gemma__run0__call0","SUMMARY_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6148","2386","1598","0.001331","1112515","1","200","2026-09-17T04:56:02.990522+00:00"
"SUMMARY_012__gemma__run0__call0","SUMMARY_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6124","3044","2328","0.001526","145641","1","200","2026-09-17T04:44:56.604826+00:00"
"SUMMARY_013__gemma__run0__call0","SUMMARY_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6167","3767","2993","0.001747","317592","1","200","2026-09-17T04:49:59.781047+00:00"
"SUMMARY_014__gemma__run0__call0","SUMMARY_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6144","2557","1741","0.001381","439109","1","200","2026-09-17T04:55:51.981606+00:00"
"SUMMARY_015__gemma__run0__call0","SUMMARY_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6111","3732","2962","0.001731","134702","1","200","2026-09-17T04:57:26.274938+00:00"
"SUMMARY_016__gemma__run0__call0","SUMMARY_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6133","2274","1516","0.001296","1087921","4","200","2026-09-17T05:14:52.360480+00:00"
"SUMMARY_017__gemma__run0__call0","SUMMARY_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6121","2240","1532","0.001284","294812","3","200","2026-09-17T05:04:49.459086+00:00"
"SUMMARY_018__gemma__run0__call0","SUMMARY_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6142","2657","1857","0.001411","1025562","6","200","2026-09-17T05:22:54.570466+00:00"
"SUMMARY_019__gemma__run0__call0","SUMMARY_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6167","2017","1294","0.001222","959609","6","200","2026-09-17T05:29:45.898201+00:00"
"SUMMARY_020__gemma__run0__call0","SUMMARY_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6152","2111","1327","0.001249","758656","2","200","2026-09-17T05:28:07.810804+00:00"
"SUMMARY_022__gemma__run0__call0","SUMMARY_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6132","2082","1377","0.001238","703515","4","200","2026-09-17T05:37:04.534724+00:00"
"TABLE_001__gemma__run0__call0","TABLE_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6398","1767","1118","0.00117","582671","1","200","2026-09-17T04:11:54.477162+00:00"
"TABLE_003__gemma__run0__call0","TABLE_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6466","2247","1575","0.001321","587500","2","200","2026-09-17T04:11:59.322267+00:00"
"TABLE_004__gemma__run0__call0","TABLE_004","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6422","1584","1015","0.001117","719516","4","200","2026-09-17T04:17:28.444066+00:00"
"TABLE_005__gemma__run0__call0","TABLE_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6447","1446","757","0.001079","140062","1","200","2026-09-17T04:11:39.567222+00:00"
"TABLE_006__gemma__run0__call0","TABLE_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6415","1528","891","0.0011","382875","1","200","2026-09-17T04:18:23.329276+00:00"
"TABLE_007__gemma__run0__call0","TABLE_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6405","1573","959","0.001112","175562","1","200","2026-09-17T04:23:57.604363+00:00"
"TABLE_008__gemma__run0__call0","TABLE_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6420","1405","755","0.001064","208282","1","200","2026-09-17T04:27:51.437033+00:00"
"TABLE_009__gemma__run0__call0","TABLE_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6441","2546","1840","0.001408","648000","2","200","2026-09-17T04:39:55.685195+00:00"
"TABLE_010__gemma__run0__call0","TABLE_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6395","1639","992","0.001131","2100297","7","200","2026-09-17T05:08:00.393815+00:00"
"TABLE_011__gemma__run0__call0","TABLE_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6402","1694","1099","0.001148","148125","1","200","2026-09-17T04:39:32.541433+00:00"
"TABLE_012__gemma__run0__call0","TABLE_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6445","1726","1087","0.001162","260250","2","200","2026-09-17T04:46:32.096249+00:00"
"TABLE_013__gemma__run0__call0","TABLE_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6455","1294","602","0.001034","608500","1","200","2026-09-17T04:54:25.832701+00:00"
"TABLE_014__gemma__run0__call0","TABLE_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6418","1486","872","0.001088","273000","1","200","2026-09-17T04:52:21.778336+00:00"
"TABLE_015__gemma__run0__call0","TABLE_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6410","1882","1201","0.001206","311092","2","200","2026-09-17T04:59:54.656947+00:00"
"TABLE_016__gemma__run0__call0","TABLE_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6437","1745","1101","0.001167","1949718","7","200","2026-09-17T05:28:32.720976+00:00"
"TABLE_017__gemma__run0__call0","TABLE_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6421","1632","993","0.001132","189062","1","200","2026-09-17T05:02:32.436116+00:00"
"TABLE_018__gemma__run0__call0","TABLE_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6489","1853","1147","0.001205","204109","1","200","2026-09-17T05:08:28.851026+00:00"
"TABLE_019__gemma__run0__call0","TABLE_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6436","1505","832","0.001095","581077","4","200","2026-09-17T05:20:10.018816+00:00"
"TABLE_020__gemma__run0__call0","TABLE_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6442","2346","1682","0.001348","261266","2","200","2026-09-17T05:19:17.990606+00:00"
"TABLE_021__gemma__run0__call0","TABLE_021","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6435","1577","898","0.001117","846530","3","200","2026-09-17T05:36:23.232978+00:00"
"TABLE_022__gemma__run0__call0","TABLE_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6434","1487","833","0.001089","506891","2","200","2026-09-17T05:32:23.791402+00:00"
"TF_001__gemma__run0__call0","TF_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6438","1746","1060","0.001168","87187","1","200","2026-09-17T04:03:39.013360+00:00"
"TF_002__gemma__run0__call0","TF_002","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6456","1296","636","0.001034","1023875","4","200","2026-09-17T04:19:15.691482+00:00"
"TF_003__gemma__run0__call0","TF_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6459","1568","875","0.001116","315047","1","200","2026-09-17T04:07:26.874927+00:00"
"TF_004__gemma__run0__call0","TF_004","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6409","1410","818","0.001064","142703","1","200","2026-09-17T04:08:19.126104+00:00"
"TF_005__gemma__run0__call0","TF_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6444","1946","1288","0.001228","3414625","8","200","2026-09-17T05:06:35.747076+00:00"
"TF_006__gemma__run0__call0","TF_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6441","1505","887","0.001096","612875","1","200","2026-09-17T04:22:29.594413+00:00"
"TF_007__gemma__run0__call0","TF_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6442","1535","864","0.001105","189516","3","200","2026-09-17T05:41:55.807625+00:00"
"TF_008__gemma__run0__call0","TF_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6436","1965","1311","0.001233","387187","2","200","2026-09-17T04:32:32.155215+00:00"
"TF_009__gemma__run0__call0","TF_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6440","1831","1151","0.001193","230375","2","200","2026-09-17T04:33:00.075167+00:00"
"TF_010__gemma__run0__call0","TF_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6453","1651","897","0.001141","640734","5","200","2026-09-17T04:43:47.252699+00:00"
"TF_011__gemma__run0__call0","TF_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6450","1531","775","0.001104","615296","3","200","2026-09-17T04:47:30.784437+00:00"
"TF_012__gemma__run0__call0","TF_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6458","1586","931","0.001122","233000","1","200","2026-09-17T04:46:09.122676+00:00"
"TF_013__gemma__run0__call0","TF_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6395","1659","1060","0.001137","253296","1","200","2026-09-17T04:48:37.535274+00:00"
"TF_014__gemma__run0__call0","TF_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6433","3100","2451","0.001573","652187","4","200","2026-09-17T04:59:17.719194+00:00"
"TF_015__gemma__run0__call0","TF_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6442","1974","1321","0.001236","1225093","7","200","2026-09-17T05:15:29.142572+00:00"
"TF_016__gemma__run0__call0","TF_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6452","1861","1216","0.001204","600375","2","200","2026-09-17T05:06:41.766195+00:00"
"TF_017__gemma__run0__call0","TF_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6441","1534","895","0.001104","1532640","6","200","2026-09-17T05:25:21.015361+00:00"
"TF_018__gemma__run0__call0","TF_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6462","1695","1035","0.001155","571532","1","200","2026-09-17T05:14:52.114249+00:00"
"TF_019__gemma__run0__call0","TF_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6461","1391","728","0.001063","357687","3","200","2026-09-17T05:17:41.922991+00:00"
"TF_020__gemma__run0__call0","TF_020","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6445","1382","686","0.001059","1221264","6","200","2026-09-17T05:35:34.071834+00:00"
"TF_021__gemma__run0__call0","TF_021","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6445","1755","1101","0.001171","354437","1","200","2026-09-17T05:28:33.495142+00:00"
"TF_022__gemma__run0__call0","TF_022","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6431","1876","1223","0.001206","377562","2","200","2026-09-17T05:30:46.342662+00:00"
"VOCAB_001__gemma__run0__call0","VOCAB_001","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6316","2001","1377","0.001232","96421","1","200","2026-09-17T04:03:48.241790+00:00"
"VOCAB_002__gemma__run0__call0","VOCAB_002","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6312","2348","1691","0.001336","1471687","4","200","2026-09-17T04:26:43.498011+00:00"
"VOCAB_003__gemma__run0__call0","VOCAB_003","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6312","1930","1243","0.00121","588078","1","200","2026-09-17T04:11:59.912790+00:00"
"VOCAB_004__gemma__run0__call0","VOCAB_004","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6314","1530","892","0.00109","324328","3","200","2026-09-17T04:10:32.051801+00:00"
"VOCAB_005__gemma__run0__call0","VOCAB_005","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6321","1711","1074","0.001145","697452","4","200","2026-09-17T04:20:27.705611+00:00"
"VOCAB_006__gemma__run0__call0","VOCAB_006","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6320","1462","830","0.001071","954282","4","200","2026-09-17T04:27:54.311043+00:00"
"VOCAB_007__gemma__run0__call0","VOCAB_007","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6341","2302","1649","0.001325","630859","2","200","2026-09-17T04:31:16.379957+00:00"
"VOCAB_008__gemma__run0__call0","VOCAB_008","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6326","1706","1059","0.001144","769437","3","200","2026-09-17T04:37:04.413671+00:00"
"VOCAB_009__gemma__run0__call0","VOCAB_009","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6331","2149","1450","0.001278","351093","1","200","2026-09-17T04:34:43.267000+00:00"
"VOCAB_010__gemma__run0__call0","VOCAB_010","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6319","2351","1673","0.001337","566125","4","200","2026-09-17T04:42:11.844388+00:00"
"VOCAB_011__gemma__run0__call0","VOCAB_011","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6351","1886","1226","0.001201","780282","2","200","2026-09-17T04:49:35.988186+00:00"
"VOCAB_012__gemma__run0__call0","VOCAB_012","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6337","1310","629","0.001027","725625","6","200","2026-09-17T04:53:49.116581+00:00"
"VOCAB_013__gemma__run0__call0","VOCAB_013","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6333","2060","1416","0.001251","262687","2","200","2026-09-17T04:48:32.875810+00:00"
"VOCAB_014__gemma__run0__call0","VOCAB_014","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6321","2008","1381","0.001234","497844","3","200","2026-09-17T04:55:49.730569+00:00"
"VOCAB_015__gemma__run0__call0","VOCAB_015","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6325","2106","1469","0.001264","146719","2","200","2026-09-17T05:41:13.058921+00:00"
"VOCAB_016__gemma__run0__call0","VOCAB_016","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6328","2548","1840","0.001397","568592","2","200","2026-09-17T05:05:20.582406+00:00"
"VOCAB_017__gemma__run0__call0","VOCAB_017","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6326","2348","1708","0.001337","1060062","4","200","2026-09-17T05:16:57.772428+00:00"
"VOCAB_018__gemma__run0__call0","VOCAB_018","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6316","1572","867","0.001103","601328","2","200","2026-09-17T05:14:50.797741+00:00"
"VOCAB_019__gemma__run0__call0","VOCAB_019","SE_06_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6332","1829","1230","0.001182","1078858","8","200","2026-09-17T05:27:32.914282+00:00"
