"task_id","script_id","question_no","question_type","max_mark","model","provider","run_index","raw_context_content_data","raw_structure_format_brevity","raw_language_mechanics","raw_originality_comparisons_paraphrase","raw_total","context_content_data","structure_format_brevity","language_mechanics","originality_comparisons_paraphrase","total_score","capped_from","cap_applied","applied_cap_reason","performance_band","is_attempted","synthesised","context_content_data_rationale","structure_format_brevity_rationale","language_mechanics_rationale","originality_comparisons_paraphrase_rationale","context_content_data_evidence","structure_format_brevity_evidence","language_mechanics_evidence","originality_comparisons_paraphrase_evidence","evidence_not_found","frequent_errors","positive_aspects","feedback_summary","model_version","thinking_level","rubric_hash","prompt_hash","timestamp"
"STORY_006","SE_11_Q1_0006","9","Story","7","gemma","","1","0","0","0","0","0","0","0","0","0","0","0","False","None","Band 0","False","True","Not attempted; verified blank.","Not attempted; verified blank.","Not attempted; verified blank.","Not attempted; verified blank.","","","","","","","","Not attempted; synthesised Band 0 record (no API call).","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ff504ad660ac14a3e299c577a4ab37847cf9c6de10bda21e359bd9f4df63fbc3","2026-08-24T22:05:22.628661+00:00"
"STORY_006","SE_11_Q1_0006","9","Story","7","gemma","","2","0","0","0","0","0","0","0","0","0","0","0","False","None","Band 0","False","True","Not attempted; verified blank.","Not attempted; verified blank.","Not attempted; verified blank.","Not attempted; verified blank.","","","","","","","","Not attempted; synthesised Band 0 record (no API call).","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ff504ad660ac14a3e299c577a4ab37847cf9c6de10bda21e359bd9f4df63fbc3","2026-08-24T22:05:22.630644+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemini","vertex","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The narrative smoothly connects to the provided stem and maintains a coherent sequential plot following the classic fable.","While the story reaches a complete, positive, and constructive ending, the candidate failed to provide a title as explicitly required by the prompt instructions.","The script exhibits pervasive tense inconsistency, shifting erratically between past and present tense throughout the narrative, alongside spelling errors ('migh', 'pathetie') and faulty phrasings ('cut of', 'real releasing').","The narrative follows the predictable, memorised storyline of the classic Lion and the Mouse fable with basic vocabulary and limited descriptive flair.","After some time the mouse sees the lion inside a netting. It was a trap set by the hunters. After seeing this the mouse doesn't hesitate even for a bit and rushes to help.","Once a lion was sleeping in a forest.","While running it accidentally bumps onto the lion which leads to the lion waking up. After seeing the mouse the lion  roars with the irritation and rage and  told the mouse","That's how the mouse helped the king of jungle the lion and they becomes best friends.","","Inconsistent narrative tense (uncontrolled shifts between simple present and simple past);Spelling and typographical mistakes ('migh', 'pathetie', 'ro ee');Missing title required by the prompt","Smooth continuation and complete resolution of the plot;Inclusion of direct dialogue to advance the interaction between characters","The candidate provides a complete and coherent continuation of the prompt with a satisfying positive ending. However, the score is lowered due to the omission of a mandatory title and persistent grammatical weaknesses, notably frequent tense switching and mechanics errors.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:10:56.711152+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemini","vertex","1","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate smoothly extends the provided prompt and completes the narrative arc of the classic fable with logical plot progression and clear cause-and-effect sequencing.","The story reaches a clear and positive resolution where the characters become friends; however, the candidate completely failed to provide a title as required by the prompt.","There is pervasive tense inconsistency, erratically switching between simple present and past narrative tenses, along with several spelling mistakes and awkward phrasing.","The story follows the standard, predictable plot of Aesop's fable using basic vocabulary and simple dialogue without notable descriptive depth or creative turns.","Somedays later while the mouse was running here and there it happens to hear the lion's roar from a distance and decides to go and look.","That's how the mouse helped the king of jungle the lion and they becomes best friends.","While running it accidentally bumps onto the lion which leads to the lion waking up. After seeing the mouse the lion  roars with the irritation and rage and  told the mouse","What can a pathetie little mouse even help me with?","","Unstable narrative tense switching between past and present (e.g., 'bumps', 'leads', 'told', 'starts', 'bursts', 'happens', 'sees', 'thanked', 'becomes');Missing mandatory story title;Spelling and prepositional errors ('pathetie', 'migh', 'cut of', 'let the mouse of the hook', 'real releasing')","Maintains continuous narrative flow from the prompt stem to the end;Achieves a clear, positive resolution highlighting mutual help and friendship","The candidate provides a complete and coherent continuation of the story stem, bringing the narrative to a positive and constructive resolution. However, the script loses marks due to the complete omission of a title and pervasive grammatical slips, specifically erratic switching between present and past tense alongside minor spelling errors.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:11:01.280993+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemini","vertex","2","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate smoothly continues the stem and maintains a coherent, sequential storyline through the capture and rescue.","The narrative achieves a satisfying and positive ending showing mutual friendship, but completely omits the required story title.","Pervasive shifts between past and present tense throughout the narrative, alongside spelling mistakes and preposition errors.","The plot is a standard, predictable retelling of a well-known fable with straightforward sentence structures.","While running it accidentally bumps onto the lion which leads to the lion waking up.","That's how the mouse helped the king of jungle the lion and they becomes best friends.","After seeing the mouse the lion  roars with the irritation and rage and  told the mouse","It was a trap set by the hunters. After seeing this the mouse doesn't hesitate even for a bit and rushes to help.","","Inconsistent narrative tense (arbitrary switching between simple present and simple past);Spelling errors (e.g., 'pathetie', 'migh');Omission of required story title;Prepositional and grammatical slips (e.g., 'let the mouse of the hook', 'cut of the net', 'real releasing')","Clear, sequential plot continuation from the stem;Positive and constructive thematic resolution;Effective incorporation of dialogue to advance the plot","The candidate has produced a complete and cohesive continuation of the prompt with a positive moral resolution. However, the response lacks a title, exhibits standard/basic vocabulary, and suffers from chronic tense inconsistency (jumping between present and past tense) along with multiple spelling and mechanical errors. Consequently, the script is placed at the lower end of Band 3.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:11:11.928076+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemma","ai_studio","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate successfully continues the stem and develops a complete, logical plot that resolves the conflict.","The story reaches a positive, constructive conclusion, but the candidate completely failed to provide a required title.","There is a severe lack of tense consistency; the candidate predominantly uses the present tense for a narrative that should be in the past. There are also capitalization errors and spelling mistakes.","The narrative is a standard, predictable retelling of a well-known fable without original descriptive detail or creative twists.","While running it accidentally bumps onto the lion which leads to the lion waking up.","That's how the mouse helped the king of jungle the lion and they becomes best friends.","suddenly a mouse came there... the mouse runs away after the lion releases him.","It uses its sharp teeth to cut of the net and real releasing the lion.","language_mechanics","Tense inconsistency (Present instead of Past);Spelling errors (e.g., 'pathetie', 'migh');Lack of sentence-start capitalization","Logical plot progression;Satisfactory resolution of the narrative","The candidate provides a logically complete story that follows the prompt's stem and ends positively. However, the score is significantly limited by the complete absence of a title and a pervasive failure to maintain the correct narrative tense (past tense), opting instead for an inconsistent present tense. Language mechanics are further weakened by spelling and capitalization errors.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:11:56.625399+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemma","ai_studio","1","2","1","0.5","1","4.5","2","1","0.5","1","4.5","4.5","False","None","Band 3","True","False","The student successfully extends the stem with a logical and complete plot that follows the traditional narrative arc of the fable. The sequence of events is coherent.","The story reaches a positive conclusion and establishes a friendship, fulfilling the 'positive ending' requirement. However, the student completely failed to provide a title as explicitly requested in the prompt.","There is a significant and inconsistent shift from past tense (stem) to present tense throughout the body. Additionally, there are several spelling and subject-verb agreement errors.","The plot is a standard, memorized fable (The Lion and the Mouse) with no creative variations or vivid descriptive detail. While not a verbatim copy of a specific guide, it lacks originality.","it accidentally bumps onto the lion which leads to the lion waking up.","","they becomes best friends","It uses its sharp teeth to cut of the net and real releasing the lion.","","Tense inconsistency (Past to Present shift);Subject-verb agreement errors;Spelling mistakes (e.g., 'pathetie', 'migh');Missing structural element (Title)","Logical plot progression;Satisfactory positive resolution;Direct adherence to the provided stem","The candidate provided a coherent and complete narrative that logically follows the stem. However, the script is penalized for failing to provide a title, which was a specific requirement of the task. Linguistically, the writing is marred by an inconsistent shift into the present tense and several basic grammatical and spelling errors. The plot is a standard retelling of a well-known fable, lacking the creative flair or descriptive depth required for higher bands.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:12:38.928847+00:00"
"STORY_007","SE_11_Q1_0007","9","Story","7","gemma","ai_studio","2","2","1","0.5","1.5","5","2","1","0.5","1.5","5","5","False","None","Band 3","True","False","The candidate provides a seamless continuation of the stem, following the logical progression of the classic fable with all key plot points present.","The story reaches a satisfying positive conclusion and implies a moral lesson, but the candidate completely failed to provide a title as explicitly requested in the prompt.","There is a severe failure in tense consistency. The narrative is written almost entirely in the present tense (bumps, roars, starts, says) despite the requirement for past-tense consistency in storytelling.","While the plot is a standard memorized fable, the student uses some authentic phrasing and descriptive adjectives that avoid purely formulaic guide-book language.","After seeing this the mouse doesn't hesitate even for a bit and rushes to help. It uses its sharp teeth to cut of the net and real releasing the lion.","","While running it accidentally bumps onto the lion which leads to the lion waking up.","The lion gets completely dumbfounded and then thanked the mouse.","","Tense inconsistency (Pervasive present tense);Missing structural component (Title);Minor spelling/typo errors (e.g., 'ro ee', 'migh', 'cut of')","Strong plot coherence;Satisfying resolution;Effective use of vocabulary (e.g., 'dumbfounded', 'irritation and rage')","The candidate successfully completed the narrative arc with a logical and positive conclusion. However, the score is limited by two main factors: the complete omission of the required title and a significant lack of tense control, as the story is written in the present tense rather than the standard narrative past tense. The writing falls into Band 3 as it is a predictable plot with frequent mechanical slips.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3130fce00120ed9008a0472fd0d9e4a35af1940945b37a8b5d7a63e890617b77","2026-08-24T22:12:22.235647+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemini","vertex","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate seamlessly continues the stem narrative with logical, sequential plot development depicting the classic fable of the lion and the mouse.","The narrative concludes with a clear constructive moral lesson and a positive resolution; however, the script completely omits the required title.","The response exhibits frequent spelling mistakes, irregular past-tense errors, incorrect irregular plurals, and faulty verb structures.","The story follows a highly predictable, pre-memorized moral fable with basic phrasing and limited descriptive or creative narrative expansion.","While  running, the mouse stumbled on the taile of the lion. The sleeping lion woke up and grabbed the  mouse.","He got the reward of his forgiveness.","He rushed towards him and cutted the net using his sharp teeths.","The mouse thanked him and said he will neture his favour one day.","","Spelling errors (e.g., 'taile', 'pitty', 'neture', 'iscreaming');Irregular past tense and plural morphology errors ('cutted', 'teeths');Missing possessive apostrophe ('hunters net');Omission of the required story title","Smooth and logical continuation from the provided prompt stem;Clear sequential storytelling leading to a moral resolution","The candidate successfully continues the stem to tell a complete, coherent story with a clear moral outcome. However, marks are lost due to the omission of a title and a noticeable density of spelling and morphological errors (such as 'cutted' and 'teeths'). Under Band 3 tiebreaker criteria, basic syntax defaults the script to the lower score of the band (4/7).","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:19:53.300495+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemini","vertex","1","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate seamlessly continues the stem and maintains a logical, chronologically sound plot progression through to the complete resolution of the fable.","The story develops to a positive conclusion with a clear moral reflection; however, it lacks an essential structural component: no title is provided.","Multiple morphological, grammatical, and spelling errors occur throughout the text (e.g., 'cutted', 'teeths', 'pitty', 'taile', 'iscreaming', tense shifting to present).","The writing follows a highly predictable, standard template of a well-known fable with minimal descriptive richness or narrative flair.","While  running, the mouse stumbled on the taile of the lion.","He got the reward of his forgiveness.","He rushed towards him and cutted the net using his sharp teeths.","The lion thanked the mouse for saving his life and  thought it he had not forgive him that day and ate him then to today he might have been killed.","","Irregular past tense inflection error ('cutted');Irregular pluralization error ('teeths');Spelling slips ('taile', 'pitty', 'iscreaming');Tense shifting within past narrative ('is now hanging');Missing possessive apostrophe ('hunters net')","Clear, cohesive sequence of events connecting directly to the stem;Definite moral ending highlighting the consequence of forgiveness","The candidate provides a complete and coherent continuation of the story, concluding with an appropriate constructive moral. However, the score is lowered due to the complete omission of a title and pervasive grammatical/morphological errors, placing the script at the lower end of Band 3.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:20:13.475479+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemini","vertex","2","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate provides a logical, smooth continuation from the prompt stem, maintaining clear chronological plot development.","The narrative achieves a constructive moral resolution, but completely omits the required story title.","Pervasive morphological, spelling, and grammatical errors throughout the script (e.g., 'taile', 'pitty', 'iscreaming', 'cutted', 'teeths', tense inconsistency).","Presents a predictable, conventional retelling of the Aesop fable with basic vocabulary and unvaried sentence structures.","While  running, the mouse stumbled on the taile of the lion. The sleeping lion woke up and grabbed the  mouse.","He got the reward of his forgiveness.","He rushed towards him and cutted the net using his sharp teeths.","The mouse thanked him and said he will neture his favour one day.","","Non-standard verb inflection ('cutted');Double pluralization ('teeths');Spelling errors ('taile', 'pitty', 'iscreaming', 'neture');Punctuation and run-on phrasing ('forgave him  told him there and not to disturb him again')","Smooth continuity from the stem text;Clear moral lesson and positive resolution at the conclusion","The response successfully develops the prompt into a complete narrative with a distinct moral ending. However, the candidate failed to provide a title, and the script contains widespread mechanical errors (incorrect past tense forms, non-standard plurals, and misspellings) alongside predictable phrasing, placing it at the base of Band 3.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:20:06.625412+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemma","ai_studio","0","2","1","0.5","0.5","4","2","1","0.5","0.5","4","4","False","None","Band 3","True","False","The student provides a seamless continuation of the stem, maintaining a logical and sequential plot that resolves the conflict effectively.","The story concludes with a positive ending and a clear moral lesson; however, the candidate failed to provide a title as explicitly requested in the prompt.","There is a high density of basic errors including spelling ('taile', 'pitty', 'iscreaming'), incorrect irregular verb forms ('cutted'), and faulty pluralization ('teeths').","The response is a standard reproduction of a memorized Aesop's fable. It lacks creative turns, vivid descriptive detail, or original phrasing.","the mouse stumbled on the taile of the lion... cutted the net using his sharp teeths","","cutted the net using his sharp teeths","The lion thanked the mouse for saving his life","context_content_data","Spelling mistakes (taile, pitty, iscreaming);Morphological errors (cutted, teeths);Tense inconsistency (forgive instead of forgiven)","Strong narrative cohesion;Clear moral resolution","The candidate demonstrates a good grasp of storytelling structure and plot development, successfully concluding the story with a constructive moral. However, the work is heavily reliant on a memorized template and contains numerous basic linguistic errors in spelling and grammar. The omission of the required title also resulted in a loss of structural marks.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:21:30.354086+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemma","ai_studio","1","2","1","0.5","0.5","4","2","1","0.5","0.5","4","4","False","None","Band 3","True","False","The candidate successfully continues the stem and develops a complete, logical plot sequence that leads to a resolution.","The story ends on a positive note with a clear moral lesson, but it fails the structural requirement of providing a proper title.","There are significant errors in spelling, verb conjugation, and noun pluralization, as well as inconsistent tense usage.","The narrative is a verbatim reproduction of a common memorized fable with no original twists or creative descriptions.","The sleeping lion woke up and grabbed the mouse... He rushed towards him and cutted the net using his sharp teeths.","He got the reward of his forgiveness.","cutted the net using his sharp teeths.","finally saw the lion whom he disturbed while sleeping is now hanging on a tree on a hunters net.","context_content_data","Spelling mistakes (taile, pitty, iscreaming);Non-standard verb forms (cutted);Incorrect pluralization (teeths)","Coherent plot development;Clear positive resolution and moral","The student demonstrated a clear understanding of the plot requirements and provided a logical continuation of the stem with a constructive ending. However, the script fails to provide a required title. The linguistic quality is basic and contains frequent mechanical errors. Additionally, the content is a standard memorized fable, lacking original creative expression.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:21:23.679277+00:00"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemma","ai_studio","2","2","1","0.5","1","4.5","2","1","0.5","1","4.5","4.5","False","None","Band 3","True","False","The story continues seamlessly from the provided stem and follows a logical, sequential plot that adheres to the well-known fable narrative.","The candidate provides a positive ending with a clear moral lesson; however, they completely omitted the required title.","The script contains multiple spelling errors and significant grammatical mistakes, particularly in verb conjugation and pluralization.","The plot is a standard, predictable retelling of a common fable with no creative deviations or vivid descriptive details.","the mouse stumbled on the taile of the lion. The sleeping lion woke up and grabbed the mouse.","He got the reward of his forgiveness.","cutted the net using his sharp teeths","The lion thanked the mouse for saving his life","context_content_data","Spelling errors (taile, pitty, iscreaming);Incorrect past tense formation (cutted);Incorrect pluralization (teeths)","Strong logical flow;Clear and positive moral resolution","The candidate demonstrates a good understanding of narrative flow and successfully reaches a positive, moral conclusion. However, the score is constrained by the failure to provide a title and frequent linguistic errors in spelling and grammar. The writing is a standard retelling of a memorized fable and lacks creative originality.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89","2026-08-24T22:21:19.973554+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemini","vertex","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The narrative develops sequentially from the stem, following a logical plotline where the mouse repays the lion's mercy.","A positive resolution is achieved, but the candidate completely omitted the required story title.","Frequent spelling errors, missing articles, and inconsistent shifts between past and present tense are present throughout.","The narrative relies entirely on a conventional, predictable fable structure with basic descriptive phrasing.","The mouse remembered about his promise with lion. The mouse goes to help the lion.","After that, they become very good friends.","But lion catched him... he cuill save him... traped the lion with net... The mouse goes to help","Only day a group of hunters came in the forest.","language_mechanics","Irregular past tense verb formation (e.g., 'catched');Tense inconsistency shifting into present tense (e.g., 'goes', 'become');Spelling errors (e.g., 'collied', 'cuill', 'traped', 'sharpp');Omission of required story title","Clear chronological sequence and narrative progression;Satisfying positive resolution aligned with the prompt","The candidate presents a coherent and logical continuation of the classic fable with a complete narrative arc and positive ending. However, marks are lost due to the omission of an appropriate title, pervasive spelling slips, and shifts into present tense.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:28:34.498405+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemini","vertex","1","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate seamlessly continues the storyline from the provided prompt stem, maintaining clear sequential plot development through the confrontation, release, capture, and rescue.","The narrative reaches a complete and positive resolution where the characters become friends, but it fails to supply the required title and lacks an explicitly stated constructive moral lesson.","Multiple recurring mechanical errors are present, including incorrect irregular past tense forms, spelling inaccuracies, missing articles, and inappropriate tense shifts into the simple present.","The submission follows the conventional Aesop fable plot with basic syntax and predictable phrasing, lacking vivid descriptive language or creative turns.","While running, the mouse collied with the lion. Since the lion's sleep was disturbed by the mouse, the lion got angry.","After that, they become very good friends.","But lion catched him.","The mouse told the lion that if the lion gets in any trouble in  future, he cuill save him.","originality_comparisons_paraphrase","Irregular past tense conjugation errors (e.g., 'catched' instead of 'caught');Spelling inaccuracies (e.g., 'collied', 'cuill', 'traped', 'sharpp');Inconsistent tense shifting between past and present (e.g., 'goes', 'become');Missing story title","Logical and smooth narrative progression directly extending the stem;Satisfying and positive story resolution","The candidate develops a coherent and well-paced continuation of the provided stem, leading to a satisfying positive resolution. However, marks are lost due to the omission of a proper title and frequent grammatical and mechanical errors, including faulty past-tense forms ('catched'), arbitrary tense shifts ('goes', 'become'), and multiple spelling mistakes ('collied', 'cuill', 'traped', 'sharpp').","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:28:51.234357+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemini","vertex","2","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The narrative logically continues the prompt stem and maintains clear sequential progression through the capture, release, trapping, and rescue of the lion.","The plot achieves a positive resolution of friendship, but the candidate completely omitted a title despite explicit prompt instructions.","Frequent mechanical errors are present, including non-standard irregular past-tense formations, spelling lapses, and shifting into present tense.","The candidate relies on a formulaic, standard retelling of Aesop's fable with basic sentence structures and minimal descriptive enhancement.","While running, the mouse collied with the lion.","After that, they become very good friends.","But lion catched him.","The mouse remembered about his promise with lion.","","Incorrect irregular past-tense verb inflection ('catched' instead of 'caught');Spelling errors ('collied', 'traped', 'sharpp', 'cuill');Inconsistent narrative tense shifts ('goes', 'become')","Smooth continuation from the provided prompt stem;Sequential and complete narrative arc;Constructive, positive resolution","The candidate successfully maintains narrative continuity from the stem and delivers a coherent, complete story ending on a positive note. However, marks are lost for the omission of a mandatory title, predictable phrasing, and recurring mechanical errors such as spelling lapses and non-standard past-tense inflections.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:28:41.354303+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemma","ai_studio","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate provides a logical and sequential continuation of the stem, following the plot from the encounter to the resolution effectively.","The story reaches a positive conclusion and exhibits a clear sequence, but fails the explicit requirement to provide a proper title.","Severe issues with basic grammar and tense consistency. Multiple non-standard verb forms ('catched', 'collied', 'cuill') and a shift to present tense in the final paragraph ('goes', 'become').","The response is a verbatim retelling of the classic Aesop's fable 'The Lion and the Mouse', showing no original creative input or narrative deviation.","The mouse remembered about his promise with lion. The mouse goes to help the lion.","","But lion catched him.","With his sharpp teeth he cut the net and freed the lion.","","Tense inconsistency (shifting from past to present);Incorrect verb conjugation (e.g., 'catched' instead of 'caught');Spelling errors (e.g., 'collied', 'cuill', 'traped')","Clear sequential plot development;Successful adherence to the prompt's narrative arc","The candidate successfully continued the story with a logical plot and a positive resolution. However, the script is heavily penalized for the omission of a required title and significant linguistic failures, including frequent spelling errors and inconsistent tense usage. Additionally, the narrative is a memorized fable, limiting the originality score. The total score of 4 falls into Band 3, defaulting to the lower value due to basic syntax.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:29:38.495215+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemma","ai_studio","1","2","1","0.5","1","4.5","2","1","0.5","1","4.5","4.5","False","None","Band 3","True","False","The candidate provides a seamless continuation from the stem, following a logical and sequential plot development that aligns with the prompt.","The story reaches a satisfying positive ending with a clear moral outcome (friendship), but the candidate completely failed to provide a title as explicitly requested in the prompt.","There are frequent spelling errors and a notable shift from past tense to present tense in the final paragraph, disrupting the narrative flow.","The response is a standard reproduction of a well-known fable (The Lion and the Mouse). While it fulfills the plot requirements, it lacks creative descriptive detail or authentic narrative turns.","the mouse collied with the lion. Since the lion's sleep was disturbed by the mouse, the lion got angry.","","catched him... cuill save him... The mouse goes to help the lion... they become very good friends.","The lion was about to eat the mouse as a punishment.","language_mechanics","Spelling inaccuracies (collied, catched, cuill, traped, sharpp);Tense inconsistency (shifting from past to present in the conclusion)","Clear and logical plot progression;Adherence to the required positive ending","The candidate successfully developed the plot from the provided stem, maintaining logical coherence and providing a positive conclusion. However, the score is reduced due to the omission of a required title and several linguistic failures, specifically frequent spelling errors and unstable tense control in the final segment. The narrative is a standard memorized fable rather than a creative original piece.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:29:56.722557+00:00"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemma","ai_studio","2","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate provides a seamless continuation of the stem and develops the plot in a clear, sequential manner that logically reaches the conclusion.","The story concludes with a positive ending and a constructive lesson on friendship; however, the candidate failed to provide a required title.","There is a very high density of basic spelling errors and inconsistent tense usage (shifting between past and present), which hinders the professional quality of the writing.","The narrative follows a highly common, likely memorized version of the 'Lion and the Mouse' fable without any creative modifications or vivid descriptive details.","the mouse collied with the lion. Since the lion's sleep was disturbed by the mouse, the lion got angry.","After that, they become very good friends.","collied with the lion... lion catched him... he cuill save him... Only day... traped the lion... sharpp teeth... mouse goes to help","The mouse remembered about his promise with lion. The mouse goes to help the lion.","language_mechanics","Spelling errors (collied, catched, cuill, traped, sharpp);Tense inconsistency (shifting from past to present: 'goes', 'become')","Strong adherence to the narrative stem;Logical plot progression and satisfying resolution","The candidate demonstrates a good understanding of story progression and successfully completes the stem with a positive, moral conclusion. However, the script is significantly weakened by a total lack of a title and a high frequency of elementary spelling and grammatical errors. The plot is a standard memorized fable, lacking original expression.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe","2026-08-24T22:42:27.433343+00:00"
