id,fid,subject,group,path,marks,questionEN,questionBN,solution,rubric
957364209419,2146329,Biology,other,other/957364209419.jpg,5/2,,ফুসফুসের কার্যকরী একক ক ী ? রক্তে অক্সিে জনের পরিবহন প্রক্রিয়া লিখ ।,"ফুসফুসের কার্যকরী একক: অ্যালভিওলাস ফুসফুসের কার্যকরী একক। রক্তে অক্সিজেন দ ুভাবে পরিবাহিত হয়-১. ে ভৌত দ্র বণরূপে ও ২. রাসায়নিক ে যৌগরূপে । ১. ে ভৌত দ্র বণরূপে : প্রতি ১০০ মি.লি . রক্তে ০.২ মি.লি . অক্সিজেন ে ভৌত দ্র বণরূপে পরিবাহিত হয়। তবে অং শের পরিমাণ খুব সামান ্য বলে তা টিসু ্যে কাষে অক্সিজেন সরবরাহ কাজে বিশেষ ভূমিকা পালন করে না । তবে অক্সিজেন ও হিমোগ্লোবিনের সংযোজন কাজে এর বিশেষ ভূমিকা রয়েছে । ২. রাসায়নিক ে যৌগরূপে : \({O}_{2}\) রক্তে প্রবেশের পর লোহিত কণিক ায় অবস্িথত হিমোগ্লোবিন-এর সাথে যুক্ত হয়ে অক্সি-হিমোগ্লোবিন গঠন করে। এটি এক ধরনের শিথিল রাসায়নিক যেৌগ, যা অক্সিজেনের চাপ কমে গেলে পুনরায় বিযুক্ত হয়। এ সংযোজন রক্তে অক্সিজেনের দ্রবীভূত অংশের চাপের উপর নির্ভরশীল। এ চাপ যত বাড়ে হিমোগ্লোবিন অক্সিজেনের সাথে তত বেশি সংযুক্ত হয়। \(H{b}_{4}+4{O}_{2}⇌4Hb{O}_{2}\) [ ঐন = হিমোগ্লোবিন ]",নম্ব র বণ্টন : অ্যালভিওলাস ে লখলে ০.৫ নম্ব র । ে ভৌত দ্র বণরূপে ব্যাখ্যার জন্য ০১ নম্ব র । ( কমপক্ষে ২টি তথ্য) রাসায়নিক ে যৌগরূপে ব্যাখ্যার জন্য ০১ নম্ব র । ( কমপক্ষে ২টি তথ্য)
285756089354,2146329,Biology,other,other/285756089354.jpg,2/2,,ঈযড়হফৎরপযঃযুবং ও অপঃরহড়ঢ়ঃবৎুমরর ে শ্রণির মধে ্য ৫টি তুলনা কর ।,"তুলনীয় বিষয় → ঈযড়হফৎরপঃযুবং → অপঃরহড়ঢ়ঃবৎুমরর ১. আ্শ → প্ল্যাকয়েড → সাইক ্লে য়ড বা টিনয়েড বা গ্যানয়েড । ২. অন্তঃকঙ্কাল → তরুণাি স্থ ময় → অস্িথ ময় । ৩.ফুলকারন্ধ্র → মাথার দ ুÕপাশে ৫-৭ ে জাড়া ; উন্মুক্ত → মাথার দ ুÕপাশে একটি করে ; কানকো দিয়ে আবৃত । ৪. পুচ্ছ পাখনা → ে হটারোসার্কাল → ে হামোসার্কাল । ৫. বায়ুথলি → থ াকে না → থ াকে যা দে হকে পানিতে ে ভসে থ াকতে সাহায ্য করে । ৬. নিষেক → একলিঙ্গ প্রাণী ; অন্তঃনিষেক ঘটে, পরিùুটন প্রত্যক্ষ → একলিঙ্গ প্রাণী ; বহিঃনিষেক ঘটে, পরিùুটন পরোক্ষ বা প্রত্যক্ষ । ৭. হৃৎপিণ্ড → ২ প্রকোষ্ঠে বিভক্ত। সাইনাস ে ভনোসাস ও ে কানাস আর্টারিওসাস থ াকে → ২ প্রকোষ্ঠ বিশিষ্ট ; ে লাহিত কণিকা নিউক্লিয়াসযুক্ত। ৮. নাসারন্ধ → মুখ গহŸরে উন্মুক্ত; ে চায়ালে অসংখ ্য সারিব দ্ধ দ ্াত থ াকে । করোটিক স্নায়ু ১০ ে জাড়া → মুখ গহŸরে উন্মুক্ত নয় , করোটিক স্নায়ু ১০ ে জাড়া । ৯. ে ক্লায়েকা ছি দ্র → উপি স্থত → অনুপি স্থত।",নম্ব র বণ্টন : ঈযড়হফৎরপযঃযুবং ও অপঃরহড়ঢ়ঃবৎুমরর ে শ্রণির মধে ্য ৫টি তুলনা ে লখলে (০.৫ দ্ধ ৫) = ২.৫ নম্ব র ।
234865180969,2146329,Biology,other,other/234865180969.jpg,5/2,,টনোপ্লা স্ট ক ী ? এন্ডোপ্লাজমিক ে রটিকুলামের ৪টি কাজ লিখ ।,"ে প্রা টোপ্লাজম দিয়ে গঠিত যে পাতলা পর্দা ে কাষ গহŸরকে ে বষ্টন করে থ াকে তাকে টনোপ্লা স্ট ( ঃড়হড়ঢ়ষধংঃ ) বলে । অথবা , উি ™্ভদে কাষে বৃহদাক … তির ে কাষ গহŸর বিদ্য মান যা টনোপ্লা স্ট নামক আবরণ দ্বারা আবৃত থ াকে । এন্ডোপ্লাজমিক ে রটিকুলামের কাজ : ( র ) এটি ে প্রাটোপ্লাজমের কাঠামো হিসেবে কাজ করে । (রর) অমসৃণ ে রটিকুলামে ে প্রাটিন সংশ্লেষিত হয়। (ররর) মসৃণ ে রটিকুলাম ( বিশেষত প্রাণী ে কাষে ) লিপিড , মতান্তরে বিভিন্ন হরমোন , গ্লাইকোজেন , ভিটামিন , স্টে রয়েড প্রভ … তি সংশ্লেষিত হয়। (রা) এটি লিপিড ও ে প্রাটিনের অন্তঃবাহক হিসেবে কাজ করে । (া) অনেকের মতে এতে ে কাষ প্রাচীরের জন্য ে সলুলোজ তৈরি করে । (ার) রাইবোসোম , গ্লাইঅি ক্সে সামের ধারক হিসেবে কাজ করে । (ারর) এরা ে কাষে অনুপ্রবেশকারী বিভিন্ন বিষাক্ত পদা র্থকে নি®িŒয় করে । (াররর) রাইবোসোমে উৎপন্ন ে প্রাটিন পরিবহনে এটি প্রধান ভূমিকা রাখে ।",নম্ব র বণ্টন : টনোপ্লা স্ট এর সংÁা ে লখলে ০.৫ নম্ব র । এন্ডোপ্লাজমিক ে রটিকুলামের ৪টি কাজ ে লখলে (০.৫ দ্ধ ৪) = ০২ নম্ব র ।
986362768264,2146329,Biology,other,other/986362768264.jpg,5/2,,বর্ণান্ধ পুরুষ ও স্ব াভাবিক দৃ ষ্টিসম্পন্ন স্¿ীর মধে ্য বিয়ে হলে তা দে র কন্যাসন্তান স্ব াভাবিক দৃ ষ্টিসম্পন্ন হবার সম্ভ াবনা ে চকার ে বাডর্ের মাধ ্যমে দে খাও ।,"সুতরাং , স্ব াভাবিক দৃ ষ্টিসম্পন্ন কন্যাসন্তান হবার সম্ভ াবনা ১০০%",নম্ব র বণ্টন : ে চকার ে বাডর্ের মাধ ্যমে দে খানোর জন্য ২.৫ নম্ব র । [বি. দ্র: ে যকোনো ১টি অংশ না লিখলে বা ভুল লিখলে ০.৫ নম্ব র কাটা যাবে । ]
166252398787,2146329,Biology,other,other/166252398787.jpg,5/2,,টিসু ্য কাকে বলে ? ভাজক টিসু্যর তিনটি কাজ লিখ ।,"টিসু ্য: একই উৎস থেকে সৃষ্ট , একই ধরনের কাজ সম্পন্নকারী সমধর্মী একটি অবিচ্িছন্ন ে কাষ গুচ্ছ কে বলা হয় টিসু ্য বা ে কাষকলা । ভাজক টিসু্যর কাজ : ( র ) শীষ স্থ ভাজক টিসু্যর ে কাষ বিভাজনের মাধ ্যমে উি ™্ভদ দৈঘ্যর্ে বৃি দ্ধ পায় । এতে ে ছাট গাছ ক্রমে উ্চু ও লম্বা হয়। (রর) পাশ্বর্ীয় ভাজক টিসু্যর ে কাষ বিভাজনের ফলে উি ™্ভদে র ব্যাস বৃি দ্ধ পায় । এতে সরু কাণ্ড ক্রমে ে মাটা হয়। (ররর) ভাজক টিসু ্য হতে স্থ ায়ী টিসু ্য সৃষ্টি হয়। ( রা ) ভাজক টিসু্যর ে কাষ বিভাজনের মাধ ্যমে ক্ষত স্থ ান পূরণ হয়। ( া ) এরা প্রয়োজনে অন্যান ্য টিসু ্যতে পরিণত হতে পারে ।",নম্ব র বণ্টন : টিসু্যর সংÁা ে লখার জন্য ০১ নম্ব র । ভাজক টিসু্যর তিনটি কাজ ে লখার জন্য (০.৫ \(\times \) ৩) = ১.৫ নম্বর।
644255900364,2146329,Biology,other,other/644255900364.jpg,2/2,,জিনোম সিকোয়েÝিং কাকে বলে ? উঘঅ ফরেনসিক&স - এর ৪ টি প্রয়োগ ি ল খ ।,"জিনোম সিকোয়েÝিং : উঘঅ অণুর অনুদৈ ে র্ঘ্য অঞএঈ ে বস গুে লা ে কান অনুক্রমে স¾িত থ াকে তা হলো জিনোম সিকোয়েÝ , এই সিকোয়েÝটি উ দ ঘাটন করাই হলো জিনোম সিকোয়েÝিং । উঘঅ ফরেনসিক & স ( উঘঅ ঋড়ৎবহংরপং ) এর প্রয়োগ : ( র ) অপরাধী শনাক্তকরণে ( রর ) পিত …তa নির্ধারণে ( ররর ) স্বজন নির্ধারণে ( রা ) ে শ্রণিবিন্যাসের স্ তর নির্ধারণ ( া ) ে শ্রণিবিন্যাস প্রক্রিয়ায় ৈ বশিষ্ট্যের মিল নির্ধারণে ।",নম্ব র বণ্টন : জিনোম সিকোয়েÝিং এর সংÁা ে লখার জন্য ০.৫ নম্ব র । উঘঅ ফরেনসিক&স -এর ৪টি প্রয়োগ ে লখার জন্য; (০.৫ \(\times \) ৪) = ০২ নম্বর।
390488972250,2146329,Biology,other,other/390488972250.jpg,5/2,,ে রপ্লিকেশন কমপ্লে ক্স কী? এর চারটি উপাদান উল্লেখ করে কাজ লিখ ।,"ে রপ্লিকেশন কমপ্লে ক্স ( জবঢ়ষরপধঃরড়হ পড়সঢ়ষবী ): উঘঅ ে রপ্লিকেশনের সময় সৃষ্ট ে রপ্লিকেশন ফকর্ের নিকট গু রুতaপূণ কিছু এনজাইম ও ে প্রাটিন সমন্বিত হয়ে একটি জটিল আণবিক যান্ি¿ক গঠন সৃষ্টি করে , একে বলা হয় ে রপ্লিকেশন কমপ্লে ক্স বা ে রপ্লিসোম । এর প্রধান উপাদান গুে লা হলো : উপাদান → উঘঅ ে রপ্লিকেশনের কাজ ( র ) টপোআইসোমারেজ → উঘঅ অণুকে অতিমাত্রায় প্যা্চানো অবস্থা থেকে মুক্ত করে থ াকে । (রর) উঘঅ ে হলিকেজ → ে রপ্লিকেশন ফকে উঘঅ ডাবল ে হলি ক্স প্য্াচ গুে লা খুলে দেয়। ( ররর ) উঘঅ পলিমারেজ ওওও → নিউক্লিওটাইড অণু যুক্ত করে \(5{'}\) প্রান্ত ও \(3{'}\) প্রান্ত নিদর্েশিত পরিপূরক স্ট্র্যান্ড গঠন করে থাকে। উঘঅ প্রুফ রিডিং করে । ( রা ) সিঙ্গেল স্ট্র্য ান্ড বাইন্ডিং ে প্রাটিন ( ঝঝইচ ) → উঘঅ অণুর একক স্ট্র্য ান্ডে সংযুক্ত হয় যাতে এরা পুনরায় দ্বি-তন্¿ী অবস্থ ায় ফিরে না আসে । ( া ) লাইগেজ → ওকাজাকি খণ্ডকে পরিপূরক স্ট্র্য ান্ডে যুক্ত করে । ( ার ) প্রাইমেজ → জঘঅ প্রাইমারকে স্ট্র্য ান্ডের প্রান্েত যুক্ত করে । ( ারর ) উঘঅ পলিমারেজ ও → প্রাইমারকে উঘঅ দ্বারা প্রতি স্থ াপন করে দেয়।",নম্ব র বণ্টন : ে রপ্লিকেশন কমপ্লে ক্স এর সংÁা ে লখার জন্য ০.৫ নম্ব র । ে রপ্লিকেশন কমপ্লে ক্স এর চারটি উপাদান এর কাজ ে লখার জন্য; (০.৫ \(\times \) ৪ ) = ০২ নম্ব র । [বি. দ্র: শুধু উপাদান এর নাম লিখলে ০.২৫ করে নম্ব র পাবে ।]
546275171364,2146329,ICT,other,other/546275171364.jpg,10/10,\({V}_{BE}=0.7V\) \(β=95\) \({V}_{CB}\),বর্তনীর \({V}_{BE}=0.7V\) এবং \(β=95\) হলে \({V}_{CB}\) নির্ণয় কর।,"বাম পাশের লুপে \(KVL\) ব্যবহার করে, \(-3+{V}_{BE}+2\times {I}_{E}=0\) \({I}_{E}=1.15\ mA\) \(β=\frac{{I}_{C}}{{I}_{B}}=\frac{{I}_{C}}{{I}_{E}-{I}_{C}}\) \(⇒95=\frac{{I}_{C}}{{I}_{E}-{I}_{C}}\) \(∴{I}_{C}=1.138\ mA\) ডানপাশের লুপে \(KVL\) ব্যবহার করে, \(-8+1.138\times 3+{V}_{CB}+{V}_{BE}+1.15\times 2=0\) \(∴{V}_{CB}=1.586V\)",নম্বর বণ্টনঃ \({I}_{E}=1.15\ mA\) ; নির্ণয় করার জন্য ০৪ নম্বর। \({I}_{C}=1.138\ mA\) ; নির্ণয় করার জন্য ০২ নম্বর। \({V}_{CB}=1.586V\) ; নির্ণয় করার জন্য ০৪ নম্বর। [ বি.দ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]
293303935296,2146329,English,other,other/293303935296.jpg,5/2,Fill in the blanks with suitable modals: (a) You ___ finish your homework before watching TV. (b) He ___ be joking; I don’t think he is serious. (c) We ___ not enter the restricted area without permission. (d) I ___ help you carry these boxes if you want. (e) She ___ attend the meeting tomorrow; it’s very important.,,"(a) must/should/ought to/have to, ‎(b) might/could/may/must, ‎(c) must /can/should , ‎(d) can/may/will/shall, ‎(e) must/should/have to/ought to Mark Distribution: ‎For each correct suitable modals get 0.5 mark, (0.5 × 5 = 2.5)",
162267333199,2146329,Biology,other,other/162267333199.jpg,5/2,,অ্যামাইটোসিস কাকে বলে? অ্যামাইটোসিসকে সরলতম কোষ বিভাজন বলা হয় কেন?,অ্যামাইটোসিসঃ যে কোষ বিভাজন প্রক্রিয়ায় একটি মাত…কোষের নিউক্লিয়াস ও সাইটোপ্লাজম জটিল মাধ্যমিক পযর্ায় ছাড়াই সরাসরি বিভক্ত হয়ে দুটি অপত্য কোষ সৃষ্টি করে তাকে অ্যামাইটোসিস বলে। অ্যামাইটোসিস প্রক্রিয়ায় একটি কোষ কোনো জটিল মাধ্যমিক পযর্র্ায় ছাড়াই সরাসরি নিউক্লিয়াস ও সাইটোপ্লাজম সহযোগে বিভক্ত হয়ে দুটি অপত্য কোষের সৃষ্টি করে। এককোষী জীবের সংখ্যা বৃদ্ধিতে এটি পরিলক্ষিত হয়। যেহেতু এই প্রক্রিয়ায় কোনো প্রকার জটিলতা ছাড়াই কোষের বিভাজন সম্পন্ন হয় সেজন্য এই প্রক্রিয়াকে সরলতম কোষ বিভাজন বলা হয়।,নম্বর বণ্টন: অ্যামাইটোসিস এর সংÁা লেখার জন্য ০১ নম্বর। অ্যামাইটোসিস প্রক্রিয়ায় একটি কোষ নিউক্লিয়াস ও সাইটোপ্লাজম বিভক্ত হয়ে দুটি অপত্য কোষের সৃষ্টি করে লেখার জন্য ০১ নম্বর। এই প্রক্রিয়ায় কোনো প্রকার জটিলতা ছাড়াই কোষের বিভাজন সম্পন্ন হয় সেজন্য এই প্রক্রিয়াকে সরলতম কোষ বিভাজন বলা হয় লেখার জন্য ০ .৫ নম্বর।
212050917253,2146329,Biology,other,other/212050917253.jpg,5/2,,রুই মাছের ও মানুষের হৃৎপিণ্ডের মধ্যে পা্চটি পার্থক্য লিখ।,"রুই মাছের ও মানুষের হৃৎপিণ্ডের মধ্যে পার্থক্যঃ রুই মাছের হৃৎপিণ্ড: (র) দুই প্রকোষ্ঠ বিশিষ্ট-একটি অ্যাট্রিয়াম ও একটি ভেন্িট্রকল। (রর) সাইনাস ভেনোসাস নামক উপপ্রকোষ্ঠ থাকে। (ররর) নলাক…তির। (রা) এর মধ্য দিয়ে শুধু \(C{O}_{2}\) সমৃদ্ধ রক্ত অর্থাৎ শিরা রক্ত বাহিত হয়, তাই একে ভেনাস হার্ট বলা হয়। (া) ফুলকার সমন্বয়ে রক্ত সংবহন করে (ার) হৃৎপিণ্ডের ভেন্িট্রকল থেকে একটি অঙ্কীয় ধমনী সৃষ্টি হয় (ারর) হৃৎপিণ্ডের ভেন্িট্রকলের গোড়ায় বাল্বাস অ্যাওটর্া বিদ্যমান। (াররর) এর উপ-প্রকোষ্ঠ ডা±াস কু্যভেইরি নামক দুটি বড় শিরা সাইনাস ভেনোসাসে উন্মুক্ত থাকে। (রী) একচক্রী রক্ত সংবহন ঘটে। মানুষের হৃৎপিণ্ড: (র) চার প্রকোষ্ঠ বিশিষ্ট-দুটি অ্যাট্রিয়াম ও দুটি ভেন্িট্রকল। (রর) কোনো উপপ্রকোষ্ঠ থাকে না। (ররর) মোচাকৃতির। (রা) \({O}_{2}\) ও \(C{O}_{2}\) সমৃদ্ধ উভয় রক্ত অমিশ্রিতভাবে বাহিত হয় (া) ফুসফুসের সমন্বয়ে রক্ত সংবহন করে (ার) হৃৎপিণ্ডের বাম ভেন্িট্রকল থেকে সিস্টেমিক ধমনী এবং ডান ভেন্িট্রকল থেকে পালমোনারি ধমনী সৃষ্টি হয়। (ারর) হৃৎপিণ্ডে বাল্বাস অ্যাওটর্া থাকে না। (াররর) হৃৎপিণ্ডের ডান অ্যাট্রিয়ামে সুপিরিয়র ভেনাক্যাভা, ইনফেরিয়র ভেনাক্যাভা ও করোনারি সাইনাস নামক তিনটি বড় শিরা এবং বাম অ্যাট্রিয়ামে চারটি ছোট পালমোনারি শিরা উন্মুক্ত থাকে। (রী) দ্বিচক্রী রক্তসংবহন ঘটে।",নম্বর বণ্টন: রুই মাছ ও মানুষের হৃৎপিণ্ডের মধ্যে পা্চটি পার্থক্য লেখার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর।
176137368962,2146329,Biology,other,other/176137368962.jpg,5/2,,প্াচটি সেক্স লিঙ্কড ডিসঅর্ডারের নাম ও তাদের প্রধান লক্ষণ উল্লেখ কর।,"সেক্স লিঙ্কড ডিসঅর্ডারের নাম ও তাদের লক্ষণ নিম্নরূপ: সেক্স লিঙ্কড ডিসঅর্ডার \(\rightarrow \) লক্ষণ (র) লাল-সবুজ বর্ণান্ধতা \(\rightarrow \) লাল ও সবুজ বণর্ের পার্থক্য বুঝতে পারে না। (রর) হিমোফিলিয়া \(\rightarrow \) রক্ততআন বিলম্বিত হয়, ফলে ক্ষতস্থান থেকে অবিরাম রক্ত ক্ষরিত হয়। (ররর) মাসকু্যলার ডিস্ট্রফি \(\rightarrow \) বিভিন্ন অঙ্গের পেশির সআালন ও স্বাভাবিক কাজ কমর্ের সক্ষমতা কমিয়ে দেয়। (রা) রাতকানা \(\rightarrow \) রাতে কোন কিছু দেখতে পায় না। (া) ডায়াবেটিস ইনসিপিডাস \(\rightarrow \) অস্বাভাবিক মূত্র ত্যাগ, শারীরিক অক্ষমতা। (ার) ফ্রাজাইল ঢ সিনড্রম \(\rightarrow \) অটিজম ও মানসিক ভারসাম্যহীনতা দেখা দেয়। (ারর) হাইপারট্রাইকোসিস \(\rightarrow \) সমগ্র দেহে ঘন লোমের উপস্িথতি। (াররর) টেস্টিকুলার ফেমিনাইজেশন \(\ \rightarrow \ \) পুরুষ ধীরে ধীরে স্¿ীতে পরিণত হয়।",নম্বর বণ্টন: প্াচটি সেক্স লিঙ্কড ডিসঅর্ডারের নাম লেখার জন্য (০.২৫ \(\times \) ৫) = ১.২৫ নম্বর। প্াচটি সেক্স লিঙ্কড ডিসঅর্ডারের প্রধান লক্ষণ লেখার জন্য (০.২৫ \(\times \) ৫) = ১.২৫ নম্বর।
689011254642,2146329,Biology,other,other/689011254642.jpg,2/2,,ঐুফৎধ - র শ্রেণিতাত্তিaক অবস্থান লিখ।,শ্রেণিতাত্তিaক অবস্থান (ঝুংঃবসধঃরপ চড়ংরঃরড়হ) করহমফড়স: অহরসধষরধ (প্রাণী) চযুষ্স: ঈহরফধৎরধ (নিডোসাইট ও সিলেন্েটরন উপস্িথত) ঈষধংং: ঐুফৎড়ুড়ধ (অবিভক্ত সিলেন্েটরন) ঙৎফবৎ: ঐুফৎড়রফধ (পলিপ দশা প্রধান) ঋধসরষু: ঐুফৎরফধব (এককভাবে বসবাস করে) এবহ্ং: ঐুফৎধ (পুনরুৎপত্তি ক্ষমতাসম্পন্ন),নম্বর বণ্টন: প্রজাতিসহ ঐুফৎধ - র ৫টি শ্রেণিতাত্তিaক অবস্থান লেখার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর। [ বিঃ দ্রঃ বৈÁানিক নাম হাতে লিখলে আন্ডারলাইন বাধ্যতামূলক। আন্ডারলাইন না করলে বা গণ ও প্রজাতি নামের মধ্যে যেকোনো ১টি বানান ভুল করলে বরাদ্দক…ত নম্বর পাবে না।]
828946081963,2146329,English,other,other/828946081963.jpg,5/2,"Make meaningful sentences with the following group verbs: Draw out, Deal with, Cut down, Call off, Find against",,Draw out – The interviewer tried to draw out more details from the witness. Deal with – She knows how to deal with difficult customers calmly. Cut down – The doctor advised him to cut down on sugary foods. Call off – The meeting was called off due to bad weather. Find against – The court found against the company in the legal dispute. Mark Distribution: ‎(0.5 × 5) = 2.5 marks for writing the sentences.,
231253023146,2146329,Biology,other,other/231253023146.jpg,5/2,,সাইট্রিক এসিড চক্র বলতে কী বুঝ? ক্রেবস চক্রের তিনটি গুরুতa উল্লেখ কর।,"সাইট্রিক এসিড চক্র ঃ যে চক্রপথে অ্যাসিটাইল ঈড়-অ অক্সালো এসিটিক এসিডের সাথে যুক্ত হয়ে \(C{O}_{2}\) , শক্তি অণু \(\left(ATP,\ NAD{H}_{2},\ FAD{H}_{2}\right)\) উৎপন্ন করে এবং অক্সালো অ্যাসিটিক এসিড পুনঃউৎপাদিত হয় সেটি হলো ক্রেবস চক্র। এ চক্রে প্রথম উৎপন্ন পদার্থ সাইট্রিক এসিড বলে এ চক্রকে সাইট্রিক এসিড চক্র বলে। ক্রেবস চক্রের গুরুতa নিম্ ্নরূপ : (র) ক্রেবস চক্র শক্তি উৎপাদনের প্রধান কেন্দ্রস্থল। শ্বসনে উৎপাদিত অধিকাংশ শক্তি এ চক্রের দ্বারা ঘটে। (রর) এ চক্রে উৎপাদিত জৈব এসিড উ™্ভিদের জৈব এসিড বিপাকে অংশ নেয়। (ররর) থাইমিন, পোরফাইরিন, সাইটোসিন, হিম প্রভ…তি তৈরি হয়। (রা) উৎপন্ন সাক&সিনিক এসিড ক্লোরোফিল অণু সৃষ্টির সাবস্ট্রেট হিসেবে ব্যবহৃত হয়। (া) আমরা শ্বসনে যে কার্বন-ডাই-অক্সাইড ত্যাগ করি তা এ চক্র হতেই উৎপন্ন হয়। (ার) ক্রেবস চক্রে উৎপাদিত একাধিক জৈব এসিড উ™্ভিদের অ্যামিনো এসিড সৃষ্টিতে ব্যবহৃত হয়ে থাকে। (ারর) একটি জীবের বিভিন্ন বিপাকীয় কাজকমর্ের জন্য প্রয়োজনীয় শক্তি ক্রেবস চক্র থেকেই পাওয়া যায়।",নম্বর বণ্টন: সাইট্রিক এসিড চক্র এর সংÁা লেখার জন্য ০.৫ নম্বর। ক্রেবস চক্রের চারটি গুরুতa লেখার জন্য (০.৫ \(\times \) ৪) = ০ ২ নম্বর।
923069367390,2146329,Biology,other,other/923069367390.jpg,5/2,,পত্ররন্ধ্রের ৫টি কাজ লিখ।,পত্ররন্ধ্রের কাজ নিম্নরূপ : (র) সালোকসংশ্লেষণ ও শ্বসনের সময় পত্ররন্ধ্র গ্যাসীয় বিনিময় ঘটায়। (রর) পত্ররন্ধ্র প্রস্বেদন প্রক্রিয়ায় বা®পাকারে পানি বের করে। (ররর) পত্ররন্ধ্রের রক্ষীকোষ সালোকসংশ্লেষণে অংশগ্রহণ করে থাকে। (রা) লু°ায়িত পত্ররন্ধ্র প্রস্বেদনের হার হ্রাস করে। (া) পরিবেশ শীতল থাকে। (ার) অধিক তাপের ক্ষতি থেকে উ™্ভিদাঙ্গ রক্ষা পায়।,নম্বর বণ্টন: পত্ররন্ধ্রের প্াচটি কাজ লেখার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর।
935074536317,2146329,Biology,other,other/935074536317.jpg,2/2,,প্রস্বেদন কী? প্রস্বেদনের প্রকারভেদ উল্লেখ কর এবং প্রত্যেক ক্ষেত্রে প্রস্বেদনের শতকরা হার লিখ।,"প্রস্বেদন: যে শারীরতাত্তিaক প্রক্রিয়ায় উ™্ভিদের বায়বীয় অঙ্গ হতে অতিরিক্ত পানি বা®পাকারে বের হয়ে যায়, তাকে প্রস্বেদন বা বা®পমোচন বলে। প্রস্বেদনের প্রকারভেদ ও প্রস্বেদনের হার নিম্নরূপ: ( র ) পত্ররন্ধ্রীয় প্রস্বেদন (শতকরা ৯৫-৯৮ ভাগ) ( রর ) লেন্িটকুলার প্রস্বেদন (শতকরা ১ ভাগ) ( ররর ) তaকীয় প্রস্বেদন (শতকরা ২-৫ ভাগ)",নম্বর বণ্টন: প্রস্বেদন এর সংÁা লেখার জন্য ০১ নম্বর। প্রস্বেদনের ৩ প্রকারের নাম ও শতকরা হার লেখার জন্য (০.৫ \(\times \) ৩) = ১.৫ নম্বর।
280128422017,2146329,English,other,other/280128422017.jpg,5/2,Fill in the blanks with appropriate modals: (a) You ___ arrive on time for the meeting tomorrow. (b) He ___ be the new manager; I saw his photo in the office. (c) They ___ help us with the project if we ask politely. (d) She ___ study harder to pass the final exam. (e) We ___ leave the house quietly so that the baby doesn’t wake up.,,"(a) must/should (b) might/could/must (c) can/might/may (d) should/must (e) should/must Mark Distribution : ‎For writing each correct modals get 0.5 mark, (0.5 × 5 = 2.5)",
468019791360,2146329,English,other,other/468019791360.jpg,1/2,Make meaningful sentences with the following phrases and idioms: (a) Get cold feet (b) Hit the roof (c) In the blink of an eye (d) Jump on the bandwagon (e) Keep your fingers crossed,,"(a) Get cold feet – He was excited about skydiving, but he got cold feet just before jumping out of the plane. (b) Hit the roof – My father hit the roof when he found out that I had crashed the car. (c) In the blink of an eye – The magician made the rabbit disappear in the blink of an eye . (d) Jump on the bandwagon – Many companies jumped on the bandwagon of producing eco-friendly products. (e) Keep your fingers crossed – Keep your fingers crossed that it doesn’t rain during our picnic tomorrow.‎ Mark Distribution:‎ For make each meaningful sentence get 0.5 mark, (0.5 × 5 = 2.5)",
959483949046,2146329,Biology,other,other/959483949046.jpg,2/2,,কঙ্কালতন্¿ কাকে বলে? কঙ্কালতন্ে¿র ৪ টি যান্ি¿ক কাজ লিখ।,"কঙ্কালতন্¿: জ্ঞূণীয় মেসোডর্াম থেকে উ™্ভূত অস্িথ ও তরুণাস্িথ নামক যোজক টিসু্য সমন্বয়ে গঠিত যে তন্¿ দেহের কাঠামো সৃষ্টির মাধ্যমে দেহকে নিদর্িষ্ট আক…তি দান করে, দেহের ভার বহন করে, পেশি সংযোগের স্থান প্রদান করে এবং ক্ষতিগ্রস্ত হতে পারে এমন অঙ্গসমূহ রক্ষা করে তাকে কঙ্কালতন্¿ বলে। কঙ্কালতন্ে¿র যান্ি¿ক কাজ নিম্নরূপ: (র) দৈহিক কাঠামো গঠন: কঙ্কালতন্¿ মানবদেহের কাঠামো গঠন ও নিদর্িষ্ট আক…তি প্রদান করে। (রর) সুরক্ষা: মানবদেহের গুরুতaপূর্ণ অঙ্গাাদি যেমন মস্িত®‹, ফুসফুস, হৃৎপিণ্ড, সুষুম্নাকাণ্ড প্রভ…তি বিশেষভাবে নিমর্িত কঙ্কালে সুরক্ষিত থাকে। (ররর) সংযোগতল সৃষ্টি: দেহের অধিকাংশ পেশি, লিগামেন্ট ও টেনডন কঙ্কালে সংযুক্ত থেকে বিভিন্ন অঙ্গের সআালন ঘটায়। (রা) চলন: অস্িথসন্ধি গঠন এবং পেশির সাথে সমন্বয়ের মাধ্যমে কঙ্কালতন্¿ মানুষের চলনে প্রধান ভূমিকা রাখে। (া) ভারবহন: পেশিসমূহ কঙ্কালের সাথে আটকে থেকে দেহের ভারবহন করে।",নম্বর বণ্টন: কঙ্কালতন্¿ এর সংÁা লেখার জন্য ০.৫ নম্বর। কঙ্কালতন্ে¿র চারটি যান্ি¿ক কাজ লেখার জন্য (০.৫ \(\times \) ৪) = ০২ নম্বর।
