"run_id","task_id","exam_set","model","provider","model_id","thinking_level","run_index","call_index","input_tokens","output_tokens","thoughts_tokens","cost_usd","latency_ms","attempt_number","http_status","timestamp"
"POEM_004__gemma__run0__call0","POEM_004","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6446","2070","1395","0.001266","117062","1","200","2026-09-16T22:20:53.338072+00:00"
"POEM_005__gemma__run0__call0","POEM_005","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6499","1785","1026","0.001185","439750","3","200","2026-09-16T22:36:45.156310+00:00"
"POEM_007__gemma__run0__call0","POEM_007","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6422","2043","1331","0.001255","307078","1","200","2026-09-16T23:04:05.298111+00:00"
"POEM_009__gemma__run0__call0","POEM_009","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6500","2208","1507","0.001312","185344","1","200","2026-09-16T23:27:53.836605+00:00"
"POEM_010__gemma__run0__call0","POEM_010","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6418","2146","1484","0.001286","111578","1","200","2026-09-16T23:39:55.365323+00:00"
"POEM_011__gemma__run0__call0","POEM_011","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6442","1827","1113","0.001192","396843","2","200","2026-09-16T23:54:25.495704+00:00"
"POEM_013__gemma__run0__call0","POEM_013","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6510","1776","1043","0.001184","433280","1","200","2026-09-17T00:20:20.679849+00:00"
"POEM_014__gemma__run0__call0","POEM_014","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6536","3277","2529","0.001637","213327","2","200","2026-09-17T00:27:35.105645+00:00"
"POEM_015__gemma__run0__call0","POEM_015","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6476","2913","2173","0.001521","168327","1","200","2026-09-17T00:40:18.099616+00:00"
"POEM_016__gemma__run0__call0","POEM_016","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6476","1364","666","0.001057","108187","1","200","2026-09-17T00:49:39.072310+00:00"
"POEM_017__gemma__run0__call0","POEM_017","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6459","2369","1632","0.001357","738858","4","200","2026-09-17T01:08:05.301276+00:00"
"POEM_018__gemma__run0__call0","POEM_018","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6447","2827","2025","0.001493","222750","1","200","2026-09-17T01:15:22.949353+00:00"
"POEM_019__gemma__run0__call0","POEM_019","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6469","2084","1388","0.001272","152234","1","200","2026-09-17T01:23:00.127748+00:00"
"POEM_020__gemma__run0__call0","POEM_020","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6463","1882","1219","0.001211","621562","4","200","2026-09-17T01:48:48.642197+00:00"
"POEM_021__gemma__run0__call0","POEM_021","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6576","2401","1625","0.001378","235719","1","200","2026-09-17T01:57:09.640197+00:00"
"POEM_022__gemma__run0__call0","POEM_022","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6422","2133","1395","0.001282","1261280","4","200","2026-09-17T02:31:35.772037+00:00"
"POEM_024__gemma__run0__call0","POEM_024","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6462","1759","1081","0.001174","556405","1","200","2026-09-17T02:41:10.597285+00:00"
"POEM_025__gemma__run0__call0","POEM_025","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6453","2422","1693","0.001372","301421","1","200","2026-09-17T03:01:56.321697+00:00"
"POEM_026__gemma__run0__call0","POEM_026","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6479","1693","975","0.001156","312891","2","200","2026-09-17T03:02:07.816303+00:00"
"POEM_028__gemma__run0__call0","POEM_028","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6535","1936","1158","0.001234","166358","1","200","2026-09-17T03:03:09.443877+00:00"
"POEM_029__gemma__run0__call0","POEM_029","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6518","1139","468","0.000994","107000","1","200","2026-09-17T03:04:47.295316+00:00"
"POEM_030__gemma__run0__call0","POEM_030","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6438","2042","1324","0.001256","191687","1","200","2026-09-17T03:09:40.346743+00:00"
"POEM_031__gemma__run0__call0","POEM_031","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6512","1745","969","0.001175","151250","1","200","2026-09-17T03:12:19.654113+00:00"
"POEM_032__gemma__run0__call0","POEM_032","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6424","2012","1306","0.001246","1089280","3","200","2026-09-17T03:31:06.101902+00:00"
"POEM_033__gemma__run0__call0","POEM_033","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6480","2889","2093","0.001515","303608","1","200","2026-09-17T03:21:51.713830+00:00"
"POEM_034__gemma__run0__call0","POEM_034","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6499","2112","1357","0.001283","232312","1","200","2026-09-17T03:25:44.042651+00:00"
"POEM_035__gemma__run0__call0","POEM_035","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6447","2391","1753","0.001362","213889","1","200","2026-09-17T03:28:57.829778+00:00"
"REARR_001__gemma__run0__call0","REARR_001","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6287","1236","564","0.000999","75733","1","200","2026-09-16T21:25:48.213815+00:00"
"REARR_002__gemma__run0__call0","REARR_002","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6283","1334","698","0.001028","222405","2","200","2026-09-16T21:49:17.498398+00:00"
"REARR_003__gemma__run0__call0","REARR_003","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1328","693","0.001026","655453","4","200","2026-09-16T22:15:23.189991+00:00"
"REARR_004__gemma__run0__call0","REARR_004","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1325","741","0.001026","116734","1","200","2026-09-16T22:19:32.650922+00:00"
"REARR_005__gemma__run0__call0","REARR_005","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6418","1693","1099","0.00115","339217","1","200","2026-09-16T22:34:44.181006+00:00"
"REARR_006__gemma__run0__call0","REARR_006","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1393","792","0.001046","290921","2","200","2026-09-16T22:48:34.223538+00:00"
"REARR_007__gemma__run0__call0","REARR_007","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1639","1005","0.00112","943437","4","200","2026-09-16T23:13:38.838977+00:00"
"REARR_008__gemma__run0__call0","REARR_008","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1428","805","0.001056","567344","2","200","2026-09-16T23:20:29.125781+00:00"
"REARR_009__gemma__run0__call0","REARR_009","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1387","785","0.001044","257297","2","200","2026-09-16T23:28:42.892175+00:00"
"REARR_010__gemma__run0__call0","REARR_010","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6377","2791","2059","0.001475","715890","3","200","2026-09-16T23:49:11.020417+00:00"
"REARR_011__gemma__run0__call0","REARR_011","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6281","1494","884","0.001076","428171","3","200","2026-09-16T23:54:38.724343+00:00"
"REARR_012__gemma__run0__call0","REARR_012","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1552","911","0.001094","87483","1","200","2026-09-17T00:00:56.104503+00:00"
"REARR_013__gemma__run0__call0","REARR_013","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6399","1651","1042","0.001135","186750","1","200","2026-09-17T00:15:41.736747+00:00"
"REARR_014__gemma__run0__call0","REARR_014","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1673","1050","0.00113","343328","3","200","2026-09-17T00:29:40.630445+00:00"
"REARR_015__gemma__run0__call0","REARR_015","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6397","1501","935","0.00109","236655","1","200","2026-09-17T00:40:48.413372+00:00"
"REARR_016__gemma__run0__call0","REARR_016","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1388","815","0.001044","72047","1","200","2026-09-17T00:48:36.772675+00:00"
"REARR_017__gemma__run0__call0","REARR_017","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6397","2045","1441","0.001253","220407","2","200","2026-09-17T00:59:03.085736+00:00"
"REARR_018__gemma__run0__call0","REARR_018","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6396","1513","906","0.001094","131703","1","200","2026-09-17T01:13:50.197030+00:00"
"REARR_019__gemma__run0__call0","REARR_019","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6284","1520","878","0.001084","551359","3","200","2026-09-17T01:28:04.032557+00:00"
"REARR_020__gemma__run0__call0","REARR_020","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1661","1039","0.001126","66203","1","200","2026-09-17T02:11:39.196459+00:00"
"REARR_021__gemma__run0__call0","REARR_021","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6394","2209","1469","0.001302","125905","1","200","2026-09-17T01:53:13.923459+00:00"
"REARR_022__gemma__run0__call0","REARR_022","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1320","676","0.001024","161453","2","200","2026-09-17T02:06:43.383128+00:00"
"REARR_023__gemma__run0__call0","REARR_023","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6348","2246","1589","0.001309","366234","2","200","2026-09-17T02:16:40.730358+00:00"
"REARR_024__gemma__run0__call0","REARR_024","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6394","2126","1412","0.001277","379516","1","200","2026-09-17T03:03:14.415227+00:00"
"REARR_025__gemma__run0__call0","REARR_025","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6412","1469","791","0.001082","72203","1","200","2026-09-17T02:58:07.112486+00:00"
"REARR_026__gemma__run0__call0","REARR_026","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6313","3431","2800","0.001661","846782","2","200","2026-09-17T03:11:01.681889+00:00"
"REARR_027__gemma__run0__call0","REARR_027","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1540","876","0.00109","200203","1","200","2026-09-17T03:00:15.129181+00:00"
"REARR_028__gemma__run0__call0","REARR_028","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6390","1598","995","0.001118","159719","1","200","2026-09-17T03:03:00.299419+00:00"
"REARR_029__gemma__run0__call0","REARR_029","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1386","769","0.001044","155516","1","200","2026-09-17T03:05:09.171450+00:00"
"REARR_030__gemma__run0__call0","REARR_030","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1439","845","0.00106","1585187","3","200","2026-09-17T03:32:21.038778+00:00"
"REARR_031__gemma__run0__call0","REARR_031","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6403","1614","997","0.001125","542421","3","200","2026-09-17T03:18:42.757703+00:00"
"REARR_032__gemma__run0__call0","REARR_032","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6283","1401","810","0.001049","609609","3","200","2026-09-17T03:22:55.894529+00:00"
"REARR_033__gemma__run0__call0","REARR_033","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1311","678","0.001021","65766","1","200","2026-09-17T03:39:53.042236+00:00"
"REARR_034__gemma__run0__call0","REARR_034","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6424","1583","907","0.001117","562516","4","200","2026-09-17T03:31:12.215811+00:00"
"REARR_035__gemma__run0__call0","REARR_035","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6280","1469","857","0.001069","309078","3","200","2026-09-17T03:30:31.237525+00:00"
"SHORT_001__gemma__run0__call0","SHORT_001","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6450","1843","1058","0.001198","194641","2","200","2026-09-16T21:25:10.619598+00:00"
"SHORT_002__gemma__run0__call0","SHORT_002","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6492","1895","1283","0.001218","195453","1","200","2026-09-16T21:44:17.897560+00:00"
"SHORT_003__gemma__run0__call0","SHORT_003","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6493","1986","1247","0.001245","171469","3","200","2026-09-17T02:13:24.378202+00:00"
"SHORT_004__gemma__run0__call0","SHORT_004","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6494","1985","1267","0.001245","886844","4","200","2026-09-16T22:23:56.933825+00:00"
"SHORT_005__gemma__run0__call0","SHORT_005","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6505","2414","1671","0.001375","416547","2","200","2026-09-16T22:29:04.952253+00:00"
"SHORT_006__gemma__run0__call0","SHORT_006","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6473","2547","1786","0.001411","676733","3","200","2026-09-16T22:47:26.117999+00:00"
"SHORT_007__gemma__run0__call0","SHORT_007","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6480","1794","1002","0.001186","528046","3","200","2026-09-16T22:56:36.505175+00:00"
"SHORT_008__gemma__run0__call0","SHORT_008","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6457","2503","1747","0.001397","505766","2","200","2026-09-16T23:12:09.578908+00:00"
"SHORT_009__gemma__run0__call0","SHORT_009","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6450","1865","1186","0.001205","252469","2","200","2026-09-16T23:22:49.945185+00:00"
"SHORT_010__gemma__run0__call0","SHORT_010","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6475","2293","1553","0.001335","168641","1","200","2026-09-16T23:33:59.698341+00:00"
"SHORT_011__gemma__run0__call0","SHORT_011","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6505","2114","1319","0.001285","603516","2","200","2026-09-16T23:50:17.353411+00:00"
"SHORT_012__gemma__run0__call0","SHORT_012","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6461","1993","1245","0.001244","581453","3","200","2026-09-17T00:04:06.959694+00:00"
"SHORT_013__gemma__run0__call0","SHORT_013","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6470","1847","1043","0.001201","221421","2","200","2026-09-17T00:09:40.431286+00:00"
"SHORT_014__gemma__run0__call0","SHORT_014","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6464","2105","1331","0.001278","495546","2","200","2026-09-17T00:23:57.280013+00:00"
"SHORT_015__gemma__run0__call0","SHORT_015","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6448","1826","1057","0.001193","131171","1","200","2026-09-17T00:31:51.796309+00:00"
"SHORT_016__gemma__run0__call0","SHORT_016","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6471","2046","1272","0.001261","407967","1","200","2026-09-17T00:47:23.047558+00:00"
"SHORT_017__gemma__run0__call0","SHORT_017","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6499","2107","1250","0.001282","145655","1","200","2026-09-17T00:52:04.726616+00:00"
"SHORT_018__gemma__run0__call0","SHORT_018","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6473","1903","1205","0.001218","488125","3","200","2026-09-17T01:08:25.068085+00:00"
"SHORT_019__gemma__run0__call0","SHORT_019","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6467","2545","1779","0.00141","197469","1","200","2026-09-17T01:17:43.568032+00:00"
"SHORT_020__gemma__run0__call0","SHORT_020","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6493","2032","1166","0.001259","387639","3","200","2026-09-17T01:33:07.343117+00:00"
"SHORT_021__gemma__run0__call0","SHORT_021","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6546","2239","1568","0.001326","748984","6","200","2026-09-17T01:58:07.417764+00:00"
"SHORT_022__gemma__run0__call0","SHORT_022","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6494","2091","1319","0.001277","354530","2","200","2026-09-17T02:04:01.930519+00:00"
"SHORT_023__gemma__run0__call0","SHORT_023","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6488","2189","1462","0.001306","83203","1","200","2026-09-17T02:33:17.347429+00:00"
"SHORT_024__gemma__run0__call0","SHORT_024","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6524","1708","971","0.001165","617546","5","200","2026-09-17T03:07:12.443986+00:00"
"SHORT_025__gemma__run0__call0","SHORT_025","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6431","2095","1344","0.001272","1116250","4","200","2026-09-17T02:50:30.451104+00:00"
"SHORT_026__gemma__run0__call0","SHORT_026","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6555","2901","2085","0.001526","239500","1","200","2026-09-17T03:00:54.398068+00:00"
"SHORT_027__gemma__run0__call0","SHORT_027","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6497","2308","1486","0.001342","338733","1","200","2026-09-17T03:02:33.645532+00:00"
"SHORT_028__gemma__run0__call0","SHORT_028","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6469","2047","1232","0.001261","990953","4","200","2026-09-17T03:14:38.062583+00:00"
"SHORT_029__gemma__run0__call0","SHORT_029","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6503","2170","1383","0.001301","1227485","6","200","2026-09-17T03:21:49.687774+00:00"
"SHORT_030__gemma__run0__call0","SHORT_030","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6489","1858","1193","0.001206","249437","1","200","2026-09-17T03:08:18.344507+00:00"
"SHORT_031__gemma__run0__call0","SHORT_031","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6544","1945","1138","0.001238","301719","1","200","2026-09-17T03:13:20.060376+00:00"
"SHORT_032__gemma__run0__call0","SHORT_032","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6500","2375","1631","0.001362","339750","3","200","2026-09-17T03:16:48.108067+00:00"
"SHORT_033__gemma__run0__call0","SHORT_033","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6469","2064","1337","0.001266","100562","1","200","2026-09-17T03:15:15.232197+00:00"
"SHORT_034__gemma__run0__call0","SHORT_034","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6473","1685","913","0.001153","78016","1","200","2026-09-17T03:20:09.238858+00:00"
"SHORT_035__gemma__run0__call0","SHORT_035","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6478","2192","1443","0.001305","483889","1","200","2026-09-17T03:31:08.818147+00:00"
"STORY_001__gemma__run0__call0","STORY_001","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5828","1787","1164","0.001119","138343","1","200","2026-09-16T21:39:15.990349+00:00"
"STORY_002__gemma__run0__call0","STORY_002","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6009","2558","1847","0.001368","274125","3","200","2026-09-16T21:58:27.068513+00:00"
"STORY_003__gemma__run0__call0","STORY_003","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6071","1907","1196","0.001179","189562","1","200","2026-09-16T22:09:47.116440+00:00"
"STORY_004__gemma__run0__call0","STORY_004","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5956","2441","1692","0.001328","155734","1","200","2026-09-16T22:22:08.404649+00:00"
"STORY_005__gemma__run0__call0","STORY_005","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5994","2232","1492","0.001269","399280","2","200","2026-09-16T22:36:09.370925+00:00"
"STORY_006__gemma__run0__call0","STORY_006","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5975","2670","1925","0.001399","437860","3","200","2026-09-16T22:52:19.341166+00:00"
"STORY_007__gemma__run0__call0","STORY_007","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5938","2461","1697","0.001332","489125","2","200","2026-09-16T23:07:07.721677+00:00"
"STORY_008__gemma__run0__call0","STORY_008","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5932","2341","1614","0.001295","106781","1","200","2026-09-16T23:12:57.058974+00:00"
"STORY_009__gemma__run0__call0","STORY_009","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6025","2018","1241","0.001208","550483","3","200","2026-09-16T23:37:04.318895+00:00"
"STORY_010__gemma__run0__call0","STORY_010","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5961","2678","1920","0.001399","129562","1","200","2026-09-16T23:40:13.810249+00:00"
"STORY_011__gemma__run0__call0","STORY_011","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5972","5108","4280","0.00213","701016","3","200","2026-09-17T00:00:28.364925+00:00"
"STORY_012__gemma__run0__call0","STORY_012","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5858","2441","1794","0.001318","822343","5","200","2026-09-17T00:14:01.038715+00:00"
"STORY_013__gemma__run0__call0","STORY_013","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6030","3793","3038","0.001741","462672","4","200","2026-09-17T00:21:43.708491+00:00"
"STORY_014__gemma__run0__call0","STORY_014","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5982","2868","2119","0.001459","417858","2","200","2026-09-17T00:33:38.180970+00:00"
"STORY_015__gemma__run0__call0","STORY_015","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5962","2231","1508","0.001266","138891","1","200","2026-09-17T00:40:35.059626+00:00"
"STORY_016__gemma__run0__call0","STORY_016","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5987","2608","1910","0.001381","331609","2","200","2026-09-17T00:53:36.531791+00:00"
"STORY_017__gemma__run0__call0","STORY_017","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6004","2253","1491","0.001276","194108","1","200","2026-09-17T01:00:16.947784+00:00"
"STORY_018__gemma__run0__call0","STORY_018","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5997","2644","1908","0.001393","242265","1","200","2026-09-17T01:16:12.535973+00:00"
"STORY_019__gemma__run0__call0","STORY_019","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5971","2767","2053","0.001427","1229203","5","200","2026-09-17T01:41:18.836339+00:00"
"STORY_020__gemma__run0__call0","STORY_020","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5986","1926","1127","0.001176","147187","1","200","2026-09-17T01:41:42.243857+00:00"
"STORY_021__gemma__run0__call0","STORY_021","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6001","2921","2134","0.001476","148140","1","200","2026-09-17T01:56:35.167054+00:00"
"STORY_023__gemma__run0__call0","STORY_023","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6075","2235","1437","0.001278","108750","1","200","2026-09-17T02:58:43.660136+00:00"
"STORY_024__gemma__run0__call0","STORY_024","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5974","2267","1593","0.001277","332125","2","200","2026-09-17T03:02:27.046629+00:00"
"STORY_025__gemma__run0__call0","STORY_025","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5958","2705","1960","0.001407","187109","1","200","2026-09-17T02:44:38.645171+00:00"
"STORY_026__gemma__run0__call0","STORY_026","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6048","3283","2490","0.00159","208155","1","200","2026-09-17T03:00:23.090190+00:00"
"STORY_027__gemma__run0__call0","STORY_027","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5910","2280","1527","0.001275","453358","1","200","2026-09-17T03:04:28.279006+00:00"
"STORY_028__gemma__run0__call0","STORY_028","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5982","2303","1566","0.001289","157062","1","200","2026-09-17T03:03:27.283881+00:00"
"STORY_029__gemma__run0__call0","STORY_029","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6031","2442","1631","0.001336","494266","2","200","2026-09-17T03:11:23.713285+00:00"
"STORY_030__gemma__run0__call0","STORY_030","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5951","2311","1547","0.001288","597562","2","200","2026-09-17T03:17:06.771401+00:00"
"STORY_031__gemma__run0__call0","STORY_031","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5983","2251","1514","0.001274","213983","1","200","2026-09-17T03:13:26.954784+00:00"
"STORY_032__gemma__run0__call0","STORY_032","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5944","3299","2495","0.001584","166046","1","200","2026-09-17T03:15:46.234341+00:00"
"STORY_033__gemma__run0__call0","STORY_033","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6014","2609","1835","0.001384","221781","1","200","2026-09-17T03:20:35.015738+00:00"
"STORY_034__gemma__run0__call0","STORY_034","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6003","2772","1992","0.001432","384609","2","200","2026-09-17T03:28:39.865115+00:00"
"STORY_035__gemma__run0__call0","STORY_035","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5934","2837","2046","0.001445","601375","4","200","2026-09-17T03:35:33.614096+00:00"
"SUMMARY_001__gemma__run0__call0","SUMMARY_001","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","5991","1707","1066","0.001111","225453","1","200","2026-09-16T21:44:47.903874+00:00"
"SUMMARY_002__gemma__run0__call0","SUMMARY_002","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6081","1890","1140","0.001175","359672","2","200","2026-09-16T21:50:17.589381+00:00"
"SUMMARY_003__gemma__run0__call0","SUMMARY_003","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6041","2952","2152","0.00149","282389","1","200","2026-09-16T22:09:10.098128+00:00"
"SUMMARY_004__gemma__run0__call0","SUMMARY_004","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6099","2226","1516","0.001278","143672","1","200","2026-09-16T22:18:56.277139+00:00"
"SUMMARY_005__gemma__run0__call0","SUMMARY_005","SE_07_Q1","gemma","ai_studio","gemma-4-31b-it","high","0","0","6081","2481","1691","0.001352","174969","1","200","2026-09-16T22:29:33.584211+00:00"
